date,daily_active_kwh,baseline_kwh,deviation_pct,active_hours_count,mean_active_intensity,t1a_zscore_severity,t1b_cusum_severity,t2a_iforest_severity,t2b_lstm_severity,t3_changepoint_severity,s1,s2,s3,ensemble_score,vote_count,anomaly_type,confidence,physically_supported,is_ground_truth
2025-02-12,91.006,97.8205,-6.966331188176642,14,6.5004285714285714,0.0,1.0,0.12551751708024317,0.0,0.0,1.0,0.12551751708024317,0.0,0.3939311309780851,1,gradual_decline,moderate,False,0
2025-02-13,92.148,97.8205,-5.798886736360999,14,6.582000000000001,0.7311012785701667,1.0,0.06582142024126594,0.0,0.0,1.0,0.06582142024126594,0.0,0.37303749708444306,1,gradual_decline,moderate,False,0
2025-02-14,94.413,97.8205,-3.48342116423977,14,6.743785714285715,0.0,1.0,0.0689258500931912,0.0,0.0,1.0,0.0689258500931912,0.0,0.3741240475326169,1,normal,moderate,False,0
2025-02-15,93.209,97.8205,-4.714247013614579,14,6.657785714285714,0.0,1.0,0.05422685955965544,0.0,0.0,1.0,0.05422685955965544,0.0,0.3689794008458794,1,normal,moderate,False,0
2025-02-16,93.616,97.8205,-4.298178807056818,14,6.686857142857143,0.0,1.0,0.042552817441552065,0.0,0.0,1.0,0.042552817441552065,0.0,0.3648934861045432,1,normal,moderate,False,0
2025-02-17,93.053,97.8205,-4.873722788118299,14,6.646642857142857,0.0,0.9871899392716177,0.038222589834730154,0.0,0.0,0.9871899392716177,0.038222589834730154,0.0,0.3588943851872217,1,normal,moderate,False,0
2025-02-18,92.487,97.8205,-5.452333610997161,14,6.606214285714287,0.0,0.17564572545895754,0.037817096186050676,0.0,0.0,0.17564572545895754,0.037817096186050676,0.0,0.07471198757575287,0,gradual_decline,low,False,0
2025-02-19,92.636,97.8205,-5.300013800733997,14,6.616857142857143,0.0,0.1256457254595106,0.04104826540764935,0.0,0.0,0.1256457254595106,0.04104826540764935,0.0,0.05834289680350598,0,gradual_decline,low,False,0
2025-02-20,91.62,97.53,-6.059673946415871,14,6.5442857142857145,0.0,0.0,0.0463341254418579,0.0,0.0,0.0,0.0463341254418579,0.0,0.016216943904650265,0,gradual_decline,low,False,0
2025-02-21,91.321,96.9065,-5.763803253592234,14,6.522928571428572,0.0,0.0,0.03513816367392458,0.0,0.0,0.0,0.03513816367392458,0.0,0.012298357285873604,0,gradual_decline,low,False,0
2025-02-22,90.434,96.5025,-6.288438123299517,14,6.4595714285714285,0.0,0.0,0.04619940243255719,0.0,0.0,0.0,0.04619940243255719,0.0,0.016169790851395017,0,gradual_decline,low,False,0
2025-02-23,90.303,96.3615,-6.287262028857102,14,6.450214285714287,0.0,0.0,0.046111046641190596,0.0,0.0,0.0,0.046111046641190596,0.0,0.016138866324416707,0,gradual_decline,low,False,0
2025-02-24,91.18000000000002,96.1925,-5.210905216048928,14,6.512857142857144,0.0,0.0,0.04214933357803395,0.0,0.0,0.0,0.04214933357803395,0.0,0.014752266752311881,0,gradual_decline,low,False,0
2025-02-25,90.201,95.2795,-5.330107735605984,14,6.442928571428571,0.0,0.0,0.054789368162992805,0.0,0.0,0.0,0.054789368162992805,0.0,0.01917627885704748,0,gradual_decline,low,False,0
2025-02-26,89.72900000000001,94.0145,-4.558339405043266,13,6.90223076923077,0.0,0.0,0.08146814166122927,0.0,0.0,0.0,0.08146814166122927,0.0,0.028513849581430245,0,normal,low,False,0
2025-02-27,89.502,93.4125,-4.186270574021824,13,6.884769230769231,0.0,0.0,0.0780551423256228,0.0,0.0,0.0,0.0780551423256228,0.0,0.027319299813967978,0,normal,low,False,0
2025-02-28,89.097,93.131,-4.331533001854044,13,6.853615384615384,0.0,0.0,0.07375254791527246,0.0,0.34299999999999997,0.0,0.07375254791527246,0.34299999999999997,0.12871339177034535,1,normal,moderate,False,0
2025-03-01,88.49199999999999,92.8445,-4.687945974132153,13,6.807076923076922,0.0,0.0,0.12600387858994266,0.0,0.34299999999999997,0.0,0.12600387858994266,0.34299999999999997,0.1470013575064799,1,normal,moderate,False,0
2025-03-02,88.636,92.5615,-4.240964115704251,13,6.818153846153846,0.0,0.0,0.10762150750918631,0.0,0.34299999999999997,0.0,0.10762150750918631,0.34299999999999997,0.1405675276282152,1,normal,moderate,False,0
2025-03-03,88.17299999999999,92.3175,-4.489398001413723,13,6.7825384615384605,0.0,0.0,0.12024492762637463,0.0,0.34299999999999997,0.0,0.12024492762637463,0.34299999999999997,0.1449857246692311,1,normal,moderate,False,0
2025-03-04,88.114,92.3175,-4.553307877655328,13,6.7780000000000005,0.0,0.0,0.12241354084759858,0.0,0.34299999999999997,0.0,0.12241354084759858,0.34299999999999997,0.1457447392966595,1,normal,moderate,False,0
2025-03-05,87.755,91.884,-4.493709459704701,13,6.750384615384615,0.0,0.0,0.11444233299522251,0.0,0.0,0.0,0.11444233299522251,0.0,0.040054816548327876,0,normal,low,False,0
2025-03-06,87.35900000000001,91.47050000000002,-4.494891795666424,13,6.719923076923077,0.0,0.0,0.11636619883070122,0.0,0.0,0.0,0.11636619883070122,0.0,0.040728169590745426,0,normal,low,False,0
2025-03-07,86.892,91.25050000000002,-4.776412183990505,13,6.683999999999999,0.0,0.0,0.10900302842512763,0.0,0.0,0.0,0.10900302842512763,0.0,0.03815105994879467,0,normal,low,False,0
2025-03-08,86.806,91.09300000000002,-4.706179399024028,13,6.677384615384615,0.0,0.0,0.1089783649236619,0.0,0.0,0.0,0.1089783649236619,0.0,0.03814242772328166,0,normal,low,False,0
2025-03-09,87.36599999999999,90.72,-3.697089947049209,13,6.720461538461537,0.0,0.0,0.11354488708310106,0.0,0.0,0.0,0.11354488708310106,0.0,0.03974071047908537,0,normal,low,False,0
2025-03-10,86.11500000000001,90.3685,-4.706839219366173,13,6.62423076923077,0.0,0.0,0.11219569104941375,0.0,0.0,0.0,0.11219569104941375,0.0,0.03926849186729481,0,normal,low,False,0
2025-03-11,85.681,90.252,-5.064707707252306,13,6.590846153846154,0.0,0.0,0.10807070667087341,0.0,0.0,0.0,0.10807070667087341,0.0,0.037824747334805696,0,gradual_decline,low,False,0
2025-03-12,57.533,89.965,-36.049574834257214,9,6.392555555555556,0.0,0.0,0.7982156573406687,0.0,0.0,1.0,0.7982156573406687,0.0,0.6293754800692339,2,outage,high,True,0
2025-03-13,85.72099999999999,89.6155,-4.345788395932121,13,6.593923076923076,0.0,0.0,0.3119218496598163,0.0,0.0,0.1618822854309231,0.3119218496598163,0.0,0.16583144728175878,0,normal,low,False,0
2025-03-14,85.282,89.2995,-4.498905368960643,13,6.560153846153846,0.0,0.0,0.16287637794754514,0.0,0.0,0.15076429814744288,0.16287637794754514,0.0,0.10977423663324581,0,normal,low,False,0
2025-03-15,84.84500000000001,88.8665,-4.5253273167669885,13,6.526538461538463,0.0,0.0,0.16903436130691712,0.0,0.0,0.1398012517007383,0.16903436130691712,0.0,0.10809246455267939,0,normal,low,False,0
2025-03-16,83.41900000000001,88.564,-5.809358204170869,13,6.416846153846155,0.0,0.0,0.1974729793281184,0.0,0.0,0.13636788556368715,0.1974729793281184,0.0,0.11684430271213192,0,gradual_decline,low,False,0
2025-03-17,59.041,88.33249999999998,-33.16050151378981,9,6.560111111111111,0.0,0.0,0.646251708603333,0.0,0.0,0.9692209549098307,0.646251708603333,0.0,0.5654154322296073,2,outage,high,True,0
2025-03-18,84.441,88.14349999999999,-4.200536624887804,13,6.495461538461539,0.0,0.0,0.3694830618911005,0.0,0.0,0.2804565975543036,0.3694830618911005,0.0,0.2274788808058914,0,normal,low,False,0
2025-03-19,82.82,87.9345,-5.816260966903598,12,6.901666666666666,0.0,0.0,0.2573787783304009,0.0,0.0,0.2770637098801467,0.2573787783304009,0.0,0.18705487087369166,0,gradual_decline,low,False,0
2025-03-20,83.249,87.56049999999999,-4.92402396051959,12,6.937416666666667,0.0,0.0,0.16942684820993156,0.0,0.0,0.2684386588021194,0.16942684820993156,0.0,0.15325292745421784,0,normal,low,False,0
2025-03-21,82.659,87.3625,-5.383888968317244,12,6.88825,0.0,0.0,0.15581284468530823,0.0,0.0,0.2625103002478317,0.15581284468530823,0.0,0.14641310072659897,0,gradual_decline,low,False,0
2025-03-22,82.531,87.1255,-5.273427412120747,12,6.877583333333334,0.0,0.0,0.16313211059145616,0.0,0.0,0.25593418453067057,0.16313211059145616,0.0,0.14667320329274436,0,gradual_decline,low,False,0
2025-03-23,82.59200000000001,86.84899999999999,-4.901610841749428,12,6.882666666666668,0.0,0.0,0.167007382689424,0.0,0.0,0.2471777007739304,0.167007382689424,0.0,0.14496477921217402,0,normal,low,False,0
2025-03-24,82.958,86.4605,-4.050982818696963,12,6.913166666666666,0.0,0.0,0.21097428955788416,0.0,0.0,0.23343305268341202,0.21097428955788416,0.0,0.15554256978445363,0,normal,low,False,0
2025-03-25,82.29100000000001,85.918,-4.221466980094719,12,6.857583333333334,0.0,0.0,0.10738803213801333,0.0,0.0,0.22068814007104864,0.10738803213801333,0.0,0.11482666027317169,0,normal,low,False,0
2025-03-26,82.276,85.701,-3.996452783468142,12,6.856333333333333,0.0,0.0,0.11145330251111729,0.0,0.0,0.20662372262250703,0.11145330251111729,0.0,0.1113269587967685,0,normal,low,False,0
2025-03-27,80.821,85.4815,-5.452056877740188,12,6.735083333333333,0.0,0.0,0.09973995727063141,0.0,0.0,0.2010951072288919,0.09973995727063141,0.0,0.10529227257483316,0,gradual_decline,low,False,0
2025-03-28,80.32300000000001,85.0635,-5.57289554267608,12,6.693583333333334,0.0,0.0,0.08450003051927503,0.0,0.0,0.19627510135934537,0.08450003051927503,0.0,0.09827129615751713,0,gradual_decline,low,False,0
2025-03-29,81.584,84.643,-3.614002339193858,12,6.798666666666667,0.0,0.0,0.1091035126343044,0.0,0.0,0.179967957814477,0.1091035126343044,0.0,0.10117501465707349,0,normal,low,False,0
2025-03-30,83.449,83.93,-0.5730966281356817,12,6.954083333333333,0.0,0.0,0.15663764796665122,0.0,0.0,0.1458286514449574,0.15663764796665122,0.0,0.10586320479406301,0,normal,low,False,0
2025-03-31,83.62299999999999,83.434,0.2265263561590331,12,6.968583333333332,0.0,0.0,0.1600520338599122,0.0,0.0,0.10700027918219938,0.1600520338599122,0.0,0.09346830956473905,0,normal,low,False,0
2025-04-01,82.37400000000001,83.434,-1.2704652779290018,12,6.8645000000000005,0.0,0.0,0.1383548929037922,0.0,0.0,0.07695040947844023,0.1383548929037922,0.0,0.07535685583378134,0,normal,low,False,0
2025-04-02,80.12200000000001,83.334,-3.854369165000414,12,6.676833333333335,0.0,0.0,0.12747812160208535,0.0,0.0,0.06205280006014483,0.12747812160208535,0.0,0.06633582258178056,0,normal,low,False,0
2025-04-03,79.861,83.1035,-3.9017610569482333,12,6.655083333333334,0.0,0.0,0.1012764871039507,0.0,0.0,0.04743310124286168,0.1012764871039507,0.0,0.05204835592138433,0,normal,low,False,0
2025-04-04,79.509,82.889,-4.077742523084146,12,6.62575,0.0,0.0,0.09983407403143325,0.0,0.0,0.03384537462611232,0.09983407403143325,0.0,0.046787807030140946,0,normal,low,False,0
2025-04-05,79.916,82.73949999999999,-3.412517600379348,12,6.659666666666666,0.0,0.0,0.12020282757844371,0.0,0.0,0.016356705243018476,0.12020282757844371,0.0,0.04779583648751176,0,normal,low,False,0
2025-04-06,79.44200000000001,82.62550000000002,-3.8529267598519574,12,6.620166666666667,0.0,0.0,0.11124014615871589,0.0,0.0,0.0014506374225526765,0.11124014615871589,0.0,0.039441774253443994,0,normal,low,False,0
2025-04-07,78.74199999999999,82.56150000000001,-4.626248311808478,12,6.5618333333333325,0.0,0.0,0.10462480079358824,0.0,0.0,0.0,0.10462480079358824,0.0,0.03661868027775588,0,normal,low,False,0
2025-04-08,77.54199999999999,82.45250000000001,-5.95555016517446,12,6.461833333333332,0.0,0.0,0.12007887729868937,0.0,0.0,0.0,0.12007887729868937,0.0,0.042027607054541276,0,gradual_decline,low,False,0
2025-04-09,77.28,82.33250000000001,-6.136701788405115,12,6.44,0.0,0.0,0.09201208326845453,0.0,0.0,0.0,0.09201208326845453,0.0,0.03220422914395908,0,gradual_decline,low,False,0
2025-04-10,77.415,82.33250000000001,-5.972732517463062,12,6.451250000000001,0.0,0.0,0.10088574634938999,0.0,0.0,0.0,0.10088574634938999,0.0,0.03531001122228649,0,gradual_decline,low,False,0
2025-04-11,76.50000000000001,82.2835,-7.028748169353152,12,6.375000000000001,0.0,0.0,0.1188334520216343,0.0,0.0,0.003717253603246463,0.1188334520216343,0.0,0.04289274696870826,0,gradual_decline,low,False,0
2025-04-12,75.951,81.93,-7.297693152602265,12,6.329249999999999,0.0,0.0,0.13351330612316883,0.0,0.0,0.009011626390008291,0.13351330612316883,0.0,0.04988372637961199,0,gradual_decline,low,False,0
2025-04-13,76.677,81.2025,-5.573104276277531,12,6.38975,0.0,0.0,0.11744795167079138,0.0,0.0,0.004192844554325913,0.11744795167079138,0.0,0.042574278678791044,0,gradual_decline,low,False,0
2025-04-14,76.806,80.572,-4.674080325613445,12,6.4005,0.0,0.0,0.12690715326313218,0.0,0.0,0.0,0.12690715326313218,0.0,0.04441750364209626,0,normal,low,False,0
2025-04-15,76.362,80.572,-5.225140247167448,12,6.363499999999999,0.0,0.0,0.12976953770933294,0.0,0.0,0.0,0.12976953770933294,0.0,0.045419338198266525,0,gradual_decline,low,False,0
2025-04-16,75.47,80.22250000000001,-5.92414846201598,12,6.289166666666667,0.0,0.0,0.14516858845610328,0.0,0.0,0.0,0.14516858845610328,0.0,0.050809005959636146,0,gradual_decline,low,False,0
2025-04-17,74.472,80.019,-6.932103625302352,12,6.206,0.0,0.0,0.15891783157789083,0.0,0.0,0.003150520725156552,0.15891783157789083,0.0,0.05672392330606658,0,gradual_decline,low,False,0
2025-04-18,74.163,79.8885,-7.1668638163544545,12,6.18025,0.0,0.0,0.16075862766541937,0.0,0.0,0.0076776977328028954,0.16075862766541937,0.0,0.058952713889377784,0,gradual_decline,low,False,0
2025-04-19,74.526,79.685,-6.47424232908987,12,6.2105,0.0,0.0,0.15781368417040173,0.0,0.3755,0.00814327589118525,0.15781368417040173,0.3755,0.17073493602155543,1,gradual_decline,moderate,False,0
2025-04-20,74.44600000000001,79.47550000000001,-6.328365345215461,12,6.203833333333335,0.0,0.0,0.15487853571588414,0.0,0.3755,0.007753417421145388,0.15487853571588414,0.3755,0.16957118359796033,1,gradual_decline,moderate,False,0
2025-04-21,74.04999999999998,79.092,-6.37485459962609,12,6.170833333333332,0.0,0.0,0.16655061807631313,0.0,0.3755,0.007636176399003467,0.16655061807631313,0.3755,0.1736153780663608,1,gradual_decline,moderate,False,0
2025-04-22,72.58400000000002,78.142,-7.112692278069223,12,6.048666666666668,0.0,0.0,0.2439049294622711,0.0,0.3755,0.011845686309096846,0.2439049294622711,0.3755,0.20216271551997878,1,gradual_decline,moderate,False,0
2025-04-23,71.936,77.4785,-7.153597449522711,12,5.994666666666667,0.0,0.0,0.24356889271747242,0.0,0.3755,0.016295068068908004,0.24356889271747242,0.3755,0.20360238627523314,1,gradual_decline,moderate,False,0
2025-04-24,71.835,77.3475,-7.126927179196139,11,6.530454545454545,0.0,0.0,0.16840261393591022,0.0,0.0,0.020588052804861624,0.16840261393591022,0.0,0.06614673335927014,0,gradual_decline,low,False,0
2025-04-25,71.033,77.043,-7.800838492688493,11,6.457545454545454,0.0,0.0,0.1704827094844862,0.0,0.0,0.028832918136083175,0.1704827094844862,0.0,0.06976046966719927,0,gradual_decline,low,False,1
2025-04-26,70.318,76.7415,-8.370308112190015,10,7.0318,0.0,0.0,0.23464825993482502,0.0,0.0,0.040417207949200167,0.23464825993482502,0.0,0.09627291375940882,0,gradual_decline,low,False,0
2025-04-27,69.326,76.58850000000001,-9.482494107999493,10,6.932599999999999,0.0,0.0,0.25419976768437763,0.0,0.0,0.05852346314139828,0.25419976768437763,0.0,0.10945313078902155,0,gradual_decline,low,False,0
2025-04-28,69.85300000000001,76.43100000000001,-8.606455495694073,10,6.9853000000000005,0.0,0.0,0.23395024825438038,0.0,0.0,0.07149254386662625,0.23395024825438038,0.0,0.10690497724235232,0,gradual_decline,low,False,0
2025-04-29,69.66499999999999,76.1565,-8.523894874258616,10,6.966499999999999,0.0,0.0,0.20774460238750622,0.0,0.0,0.08397748118714828,0.20774460238750622,0.0,0.10210272925112907,0,gradual_decline,low,False,0
2025-04-30,69.521,75.7105,-8.175220081650819,10,6.9521,0.0,0.0,0.19199589240837628,0.0,0.0,0.09441775607304645,0.19199589240837628,0.0,0.10024477696849794,0,gradual_decline,low,False,0
2025-05-01,69.321,74.99799999999999,-7.569535187504063,10,6.9321,0.0,0.0,0.16713799970178017,0.0,0.0,0.10130623663214906,0.16713799970178017,0.0,0.09395548271687523,0,gradual_decline,low,False,0
2025-05-02,68.594,74.499,-7.926280889569978,10,6.859399999999999,0.0,0.0,0.1493741050803662,0.0,0.0,0.11028670821323579,0.1493741050803662,0.0,0.09088128465276069,0,gradual_decline,low,False,0
2025-05-03,69.244,74.459,-7.00385447015131,10,6.9244,0.0,0.0,0.16279233045588573,0.0,0.0,0.1138579827761388,0.16279233045588573,0.0,0.09682760963120858,0,gradual_decline,low,False,0
2025-05-04,68.988,74.3045,-7.155017529124688,10,6.8988,0.0,0.0,0.14450171669167874,0.0,0.0,0.11831569201897398,0.14450171669167874,0.0,0.09198609304872846,0,gradual_decline,low,False,0
2025-05-05,69.01100000000001,74.10649999999998,-6.875915068086084,10,6.901100000000001,0.0,0.0,0.13427135232804774,0.0,0.0,0.12113671765405946,0.13427135232804774,0.0,0.0893928244937375,0,gradual_decline,low,False,0
2025-05-06,68.494,73.31700000000001,-6.578283344837111,10,6.8494,0.0,0.0,0.12816503105295868,0.0,0.0,0.12221240231015407,0.12816503105295868,0.0,0.08763210167708946,0,gradual_decline,low,False,0
2025-05-07,67.69800000000001,72.26000000000002,-6.3133130361706025,10,6.769800000000001,0.0,0.0,0.11465733658714246,0.0,0.0,0.12173427565580358,0.11465733658714246,0.0,0.08273706428503111,0,gradual_decline,low,False,0
2025-05-08,66.54100000000001,71.88550000000001,-7.434739968318574,10,6.6541000000000015,0.0,0.0,0.11687423038702571,0.0,0.0,0.12783230411776972,0.11687423038702571,0.0,0.0856472870766784,0,gradual_decline,low,False,0
2025-05-09,66.373,71.434,-7.08486155042297,10,6.637300000000001,0.0,0.0,0.0997187419790717,0.0,0.0,0.1318786119709523,0.0997187419790717,0.0,0.08105907388250838,0,gradual_decline,low,False,0
2025-05-10,65.542,70.6755,-7.2634788574928555,10,6.5542,0.0,0.0,0.1091756969739285,0.0,0.0,0.13697234884877982,0.1091756969739285,0.0,0.08615181603794791,0,gradual_decline,low,False,0
2025-05-11,65.757,70.0855,-6.176027851607295,10,6.5757,0.0,0.0,0.09571688258989298,0.0,0.0,0.13568916870143785,0.09571688258989298,0.0,0.08099211795196579,0,gradual_decline,low,False,0
2025-05-12,59.268,69.759,-15.038919709069237,9,6.585333333333334,0.0,0.0,0.3807470157589319,0.0,0.0,0.41939434026944666,0.3807470157589319,0.0,0.28004947460993246,1,sudden_drop,moderate,False,1
2025-05-13,67.363,69.59299999999999,-3.204345264563888,10,6.7363,0.0,0.0,0.22911121264565312,0.0,0.0,0.1676694247527246,0.22911121264565312,0.0,0.1388732230894322,0,normal,low,False,0
2025-05-14,64.809,69.42349999999999,-6.6468847003298945,10,6.4809,0.0,0.0,0.13436754806511073,0.0,0.0,0.1691473943388289,0.13436754806511073,0.0,0.10623022984137886,0,gradual_decline,low,False,0
2025-05-15,64.471,69.3235,-6.999790835618505,10,6.447100000000001,0.0,0.0,0.10114102977428219,0.0,0.0,0.1726948393589791,0.10114102977428219,0.0,0.09584255419664145,0,gradual_decline,low,False,0
2025-05-16,64.578,69.2825,-6.7903150145160645,10,6.457800000000001,0.0,0.0,0.09452204168201409,0.0,0.0,0.17501389806772794,0.09452204168201409,0.0,0.0943375789124097,0,gradual_decline,low,False,0
2025-05-17,64.214,69.1275,-7.1078803658875565,10,6.4214,0.0,0.0,0.10100081793741356,0.0,0.0,0.1791951904631482,0.10100081793741356,0.0,0.09806860294019662,0,gradual_decline,low,False,0
2025-05-18,64.528,68.99950000000001,-6.4804817425274095,10,6.452800000000001,0.0,0.0,0.10259148651869793,0.0,0.0,0.17969735714051813,0.10259148651869793,0.0,0.09880109528072561,0,gradual_decline,low,False,0
2025-05-19,65.699,68.791,-4.494774025606621,10,6.5699,0.0,0.0,0.15007109664350188,0.0,0.0,0.16855514326326176,0.15007109664350188,0.0,0.11151918396736726,0,normal,low,False,0
2025-05-20,65.837,68.544,-3.949288048495128,10,6.5837,0.0,0.0,0.08713818240156772,0.0,0.0,0.15421414728400087,0.08713818240156772,0.0,0.08447331538994901,0,normal,low,False,0
2025-05-21,65.843,68.096,-3.3085643796506607,10,6.584300000000001,0.0,0.0,0.08368927014555975,0.0,0.0,0.13611588624160637,0.08368927014555975,0.0,0.07693180473550813,0,normal,low,False,0
2025-05-22,65.74199999999999,67.5305,-2.6484329302663667,10,6.574199999999999,0.0,0.0,0.09349707769750118,0.0,0.0,0.11414655104907073,0.09349707769750118,0.0,0.07267527006130017,0,normal,low,False,0
2025-05-23,65.161,66.952,-2.6750507826102976,10,6.5161,0.0,0.0,0.08073259994282513,0.0,0.0,0.09233330549631363,0.08073259994282513,0.0,0.060573066903698555,0,normal,low,False,0
2025-05-24,64.864,66.45700000000001,-2.3970386866335116,10,6.486400000000001,0.0,0.0,0.0744127581939539,0.0,0.0,0.0688897703411356,0.0744127581939539,0.0,0.050155884987281324,0,normal,low,False,0
2025-05-25,64.40299999999999,66.108,-2.579112966621621,10,6.440299999999999,0.0,0.0,0.0726723887792228,0.0,0.0,0.04651393623144616,0.0726723887792228,0.0,0.04171521375373413,0,normal,low,False,0
2025-05-26,64.793,65.84,-1.5902187120050042,10,6.4793,0.0,0.0,0.07923283325515916,0.0,0.0,0.018339131341255508,0.07923283325515916,0.0,0.03415018760874513,0,normal,low,False,0
2025-05-27,64.532,65.797,-1.9225800568122782,10,6.4532,0.0,0.0,0.07040201944803644,0.0,0.0,0.0,0.07040201944803644,0.0,0.02464070680681275,0,normal,low,False,0
2025-05-28,64.821,65.7495,-1.4121780393552466,10,6.4821,0.0,0.0,0.07907061022801683,0.0,0.0,0.0,0.07907061022801683,0.0,0.027674713579805887,0,normal,low,False,0
2025-05-29,64.223,65.72049999999999,-2.2785888725393177,10,6.4223,0.0,0.0,0.08244231612729537,0.0,0.0,0.0,0.08244231612729537,0.0,0.028854810644553378,0,normal,low,False,0
2025-05-30,63.998000000000005,65.62049999999999,-2.472550498663166,10,6.399800000000001,0.0,0.0,0.07771788067492623,0.0,0.0,0.0,0.07771788067492623,0.0,0.027201258236224178,0,normal,low,False,0
2025-05-31,64.09700000000001,65.3515,-1.9196192895049031,10,6.409700000000001,0.0,0.0,0.08105507243056836,0.0,0.0,0.0,0.08105507243056836,0.0,0.028369275350698924,0,normal,low,False,0
2025-06-01,64.485,65.0125,-0.8113824264439755,10,6.4485,0.0,0.0,0.11257984671171826,0.0,0.0,0.0,0.11257984671171826,0.0,0.03940294634910139,0,normal,low,False,0
2025-06-02,64.151,64.8425,-1.0664301962283078,10,6.4151,0.0,0.0,0.09751068199053245,0.0,0.0,0.0,0.09751068199053245,0.0,0.03412873869668635,0,normal,low,False,0
2025-06-03,64.018,64.815,-1.229653629542082,10,6.4018,0.0,0.0,0.10120957544716314,0.0,0.0,0.0,0.10120957544716314,0.0,0.0354233514065071,0,normal,low,False,0
2025-06-04,63.869,64.801,-1.4382494097091396,10,6.3869,0.0,0.0,0.10906760792645778,0.0,0.0,0.0,0.10906760792645778,0.0,0.03817366277426022,0,normal,low,False,0
2025-06-05,63.99499999999999,64.6855,-1.0674726174943991,10,6.399499999999999,0.0,0.0,0.1002897597926786,0.0,0.0,0.0,0.1002897597926786,0.0,0.035101415927437506,0,normal,low,False,0
2025-06-06,64.21300000000001,64.555,-0.5297808070555354,10,6.4213000000000005,0.0,0.0,0.11520626833203484,0.0,0.0,0.0,0.11520626833203484,0.0,0.040322193916212196,0,normal,low,False,0
2025-06-07,64.01700000000001,64.53,-0.7949790794855743,10,6.401700000000001,0.0,0.0,0.105490358373051,0.0,0.0,0.0,0.105490358373051,0.0,0.036921625430567845,0,normal,low,False,0
2025-06-08,63.557,64.5065,-1.4719446877218278,10,6.355700000000001,0.0,0.0,0.1104107482434736,0.0,0.0,0.0,0.1104107482434736,0.0,0.03864376188521576,0,normal,low,False,0
2025-06-09,63.76,64.47800000000001,-1.113558112827437,10,6.376,0.0,0.0,0.11219041428986484,0.0,0.0,0.0,0.11219041428986484,0.0,0.039266645001452695,0,normal,low,False,0
2025-06-10,63.659,64.47800000000001,-1.2702006885872819,10,6.3659,0.0,0.0,0.10990950337467645,0.0,0.0,0.0,0.10990950337467645,0.0,0.038468326181136756,0,normal,low,False,0
2025-06-11,62.796,64.437,-2.546673495002144,10,6.2796,0.0,0.0,0.14790921288912307,0.0,0.0,0.0,0.14790921288912307,0.0,0.05176822451119307,0,normal,low,False,0
2025-06-12,60.749,64.31299999999999,-5.5416478782587815,10,6.0749,0.0,0.0,0.2633421217906143,0.0,0.0,0.0,0.2633421217906143,0.0,0.092169742626715,0,gradual_decline,low,False,0
2025-06-13,60.365,64.2185,-6.000607301540829,10,6.036499999999999,0.0,0.0,0.2029599126244839,0.0,0.0,0.0,0.2029599126244839,0.0,0.07103596941856936,0,gradual_decline,low,False,0
2025-06-14,59.756,64.21350000000001,-6.941686716859527,10,5.9756,0.0,0.0,0.19142501399562933,0.0,0.0,0.0032067168934197293,0.19142501399562933,0.0,0.06812110581116718,0,gradual_decline,low,False,0
2025-06-15,59.4,64.182,-7.450687108419022,10,5.94,0.0,0.0,0.17130850675708517,0.0,0.0,0.009398260914853785,0.17130850675708517,0.0,0.06324736868517863,0,gradual_decline,low,False,0
2025-06-16,59.321000000000005,64.124,-7.490175285267744,10,5.9321,0.0,0.0,0.15821148761781717,0.0,0.0,0.015821367393701234,0.15821148761781717,0.0,0.060911499254031436,0,gradual_decline,low,False,0
2025-06-17,58.81700000000001,64.0575,-8.180931194502108,10,5.8817,0.0,0.0,0.17088266728472626,0.0,0.0,0.026295132793265716,0.17088266728472626,0.0,0.06901223002729719,0,gradual_decline,low,False,0
2025-06-18,58.557,64.01750000000001,-8.529698910320947,10,5.855700000000001,0.0,0.0,0.14869106662952125,0.0,0.0,0.038814105538078354,0.14869106662952125,0.0,0.06562681025865987,0,gradual_decline,low,False,0
2025-06-19,58.423,64.00750000000001,-8.724758817189793,10,5.8423,0.0,0.0,0.15389542494287614,0.0,0.0,0.05247692829020877,0.15389542494287614,0.0,0.07223032363157972,0,gradual_decline,low,False,0
2025-06-20,58.25699999999999,63.9965,-8.96845921247306,10,5.825699999999999,0.0,0.0,0.15108388784744062,0.0,0.0,0.06756883354013583,0.15108388784744062,0.0,0.07652845248565175,0,gradual_decline,low,False,0
2025-06-21,58.386,63.932,-8.674842019510184,10,5.8386000000000005,0.0,0.0,0.13953760848084742,0.0,0.0,0.0809389394018112,0.13953760848084742,0.0,0.07716679175893051,0,gradual_decline,low,False,0
2025-06-22,58.26200000000001,63.8145,-8.701000556163544,10,5.826200000000001,0.0,0.0,0.13087287454781732,0.0,0.0,0.09446244143199026,0.13087287454781732,0.0,0.07886736059293264,0,gradual_decline,low,False,0
2025-06-23,58.312,63.7095,-8.472048909370315,10,5.8312,0.0,0.0,0.14663485112024655,0.0,0.0,0.10664334904046717,0.14663485112024655,0.0,0.08864737005624979,0,gradual_decline,low,False,0
2025-06-24,58.229,63.608,-8.456483461066899,10,5.8229,0.0,0.0,0.15793373045303993,0.0,0.0,0.1187329793667923,0.15793373045303993,0.0,0.09683334843694127,0,gradual_decline,low,False,0
