Date,Hour,Consumption_kWh,is_missing,OSF_ID,Month,Year,missingness_cause
2025-01-11,23,6.694,0,2193681000,1,2025,
2025-01-12,0,6.748,0,2193681000,1,2025,
2025-01-12,1,6.728,0,2193681000,1,2025,
2025-01-12,2,6.768,0,2193681000,1,2025,
2025-01-12,3,6.834,0,2193681000,1,2025,
2025-01-12,4,6.96,0,2193681000,1,2025,
2025-01-12,5,6.998,0,2193681000,1,2025,
2025-01-12,6,6.982,0,2193681000,1,2025,
2025-01-12,7,6.966,0,2193681000,1,2025,
2025-01-12,8,3.221,0,2193681000,1,2025,
2025-01-12,9,0.0,0,2193681000,1,2025,
2025-01-12,10,0.001,0,2193681000,1,2025,
2025-01-12,11,0.0,0,2193681000,1,2025,
2025-01-12,12,0.001,0,2193681000,1,2025,
2025-01-12,13,0.0,0,2193681000,1,2025,
2025-01-12,14,0.001,0,2193681000,1,2025,
2025-01-12,15,0.0,0,2193681000,1,2025,
2025-01-12,16,0.001,0,2193681000,1,2025,
2025-01-12,17,0.189,0,2193681000,1,2025,
2025-01-12,18,6.307,0,2193681000,1,2025,
2025-01-12,19,6.395,0,2193681000,1,2025,
2025-01-12,20,6.458,0,2193681000,1,2025,
2025-01-12,21,6.644,0,2193681000,1,2025,
2025-01-12,22,6.782,0,2193681000,1,2025,
2025-01-12,23,6.745,0,2193681000,1,2025,
2025-01-13,0,6.793,0,2193681000,1,2025,
2025-01-13,1,6.831,0,2193681000,1,2025,
2025-01-13,2,6.903,0,2193681000,1,2025,
2025-01-13,3,6.948,0,2193681000,1,2025,
2025-01-13,4,6.98,0,2193681000,1,2025,
2025-01-13,5,6.998,0,2193681000,1,2025,
2025-01-13,6,6.926,0,2193681000,1,2025,
2025-01-13,7,6.857,0,2193681000,1,2025,
2025-01-13,8,3.108,0,2193681000,1,2025,
2025-01-13,9,0.0,0,2193681000,1,2025,
2025-01-13,10,0.001,0,2193681000,1,2025,
2025-01-13,11,0.0,0,2193681000,1,2025,
2025-01-13,12,0.001,0,2193681000,1,2025,
2025-01-13,13,0.0,0,2193681000,1,2025,
2025-01-13,14,0.0,0,2193681000,1,2025,
2025-01-13,15,0.001,0,2193681000,1,2025,
2025-01-13,16,0.0,0,2193681000,1,2025,
2025-01-13,17,0.106,0,2193681000,1,2025,
2025-01-13,18,6.339,0,2193681000,1,2025,
2025-01-13,19,6.408,0,2193681000,1,2025,
2025-01-13,20,6.511,0,2193681000,1,2025,
2025-01-13,21,6.541,0,2193681000,1,2025,
2025-01-13,22,6.645,0,2193681000,1,2025,
2025-01-13,23,6.731,0,2193681000,1,2025,
2025-01-14,0,6.787,0,2193681000,1,2025,
2025-01-14,1,6.86,0,2193681000,1,2025,
2025-01-14,2,6.847,0,2193681000,1,2025,
2025-01-14,3,6.892,0,2193681000,1,2025,
2025-01-14,4,6.908,0,2193681000,1,2025,
2025-01-14,5,6.917,0,2193681000,1,2025,
2025-01-14,6,6.866,0,2193681000,1,2025,
2025-01-14,7,6.834,0,2193681000,1,2025,
2025-01-14,8,3.107,0,2193681000,1,2025,
2025-01-14,9,0.001,0,2193681000,1,2025,
2025-01-14,10,0.0,0,2193681000,1,2025,
2025-01-14,11,0.001,0,2193681000,1,2025,
2025-01-14,12,0.0,0,2193681000,1,2025,
2025-01-14,13,0.001,0,2193681000,1,2025,
2025-01-14,14,0.0,0,2193681000,1,2025,
2025-01-14,15,0.001,0,2193681000,1,2025,
2025-01-14,16,0.0,0,2193681000,1,2025,
2025-01-14,17,0.03,0,2193681000,1,2025,
2025-01-14,18,6.433,0,2193681000,1,2025,
2025-01-14,19,6.419,0,2193681000,1,2025,
2025-01-14,20,6.463,0,2193681000,1,2025,
2025-01-14,21,6.584,0,2193681000,1,2025,
2025-01-14,22,6.569,0,2193681000,1,2025,
2025-01-14,23,6.684,0,2193681000,1,2025,
2025-01-15,0,6.722,0,2193681000,1,2025,
2025-01-15,1,6.792,0,2193681000,1,2025,
2025-01-15,2,6.879,0,2193681000,1,2025,
2025-01-15,3,6.933,0,2193681000,1,2025,
2025-01-15,4,6.939,0,2193681000,1,2025,
2025-01-15,5,6.919,0,2193681000,1,2025,
2025-01-15,6,6.878,0,2193681000,1,2025,
2025-01-15,7,6.815,0,2193681000,1,2025,
2025-01-15,8,2.992,0,2193681000,1,2025,
2025-01-15,9,0.001,0,2193681000,1,2025,
2025-01-15,10,0.0,0,2193681000,1,2025,
2025-01-15,11,0.0,0,2193681000,1,2025,
2025-01-15,12,0.001,0,2193681000,1,2025,
2025-01-15,13,0.0,0,2193681000,1,2025,
2025-01-15,14,0.001,0,2193681000,1,2025,
2025-01-15,15,0.0,0,2193681000,1,2025,
2025-01-15,16,0.001,0,2193681000,1,2025,
2025-01-15,17,0.0,0,2193681000,1,2025,
2025-01-15,18,6.252,0,2193681000,1,2025,
2025-01-15,19,6.436,0,2193681000,1,2025,
2025-01-15,20,6.479,0,2193681000,1,2025,
2025-01-15,21,6.534,0,2193681000,1,2025,
2025-01-15,22,6.585,0,2193681000,1,2025,
2025-01-15,23,6.655,0,2193681000,1,2025,
2025-01-16,0,6.77,0,2193681000,1,2025,
2025-01-16,1,6.805,0,2193681000,1,2025,
2025-01-16,2,6.895,0,2193681000,1,2025,
2025-01-16,3,6.943,0,2193681000,1,2025,
2025-01-16,4,6.963,0,2193681000,1,2025,
2025-01-16,5,6.948,0,2193681000,1,2025,
2025-01-16,6,6.919,0,2193681000,1,2025,
2025-01-16,7,6.86,0,2193681000,1,2025,
2025-01-16,8,2.996,0,2193681000,1,2025,
2025-01-16,9,0.0,0,2193681000,1,2025,
2025-01-16,10,0.001,0,2193681000,1,2025,
2025-01-16,11,0.0,0,2193681000,1,2025,
2025-01-16,12,0.001,0,2193681000,1,2025,
2025-01-16,13,0.0,0,2193681000,1,2025,
2025-01-16,14,0.001,0,2193681000,1,2025,
2025-01-16,15,0.0,0,2193681000,1,2025,
2025-01-16,16,0.001,0,2193681000,1,2025,
2025-01-16,17,0.0,0,2193681000,1,2025,
2025-01-16,18,6.043,0,2193681000,1,2025,
2025-01-16,19,6.445,0,2193681000,1,2025,
2025-01-16,20,6.46,0,2193681000,1,2025,
2025-01-16,21,6.57,0,2193681000,1,2025,
2025-01-16,22,6.561,0,2193681000,1,2025,
2025-01-16,23,6.625,0,2193681000,1,2025,
2025-01-17,0,6.734,0,2193681000,1,2025,
2025-01-17,1,6.77,0,2193681000,1,2025,
2025-01-17,2,6.866,0,2193681000,1,2025,
2025-01-17,3,6.937,0,2193681000,1,2025,
2025-01-17,4,6.971,0,2193681000,1,2025,
2025-01-17,5,6.989,0,2193681000,1,2025,
2025-01-17,6,6.939,0,2193681000,1,2025,
2025-01-17,7,6.818,0,2193681000,1,2025,
2025-01-17,8,2.872,0,2193681000,1,2025,
2025-01-17,9,0.001,0,2193681000,1,2025,
2025-01-17,10,0.0,0,2193681000,1,2025,
2025-01-17,11,0.001,0,2193681000,1,2025,
2025-01-17,12,0.0,0,2193681000,1,2025,
2025-01-17,13,0.001,0,2193681000,1,2025,
2025-01-17,14,0.0,0,2193681000,1,2025,
2025-01-17,15,0.001,0,2193681000,1,2025,
2025-01-17,16,0.0,0,2193681000,1,2025,
2025-01-17,17,0.001,0,2193681000,1,2025,
2025-01-17,18,5.975,0,2193681000,1,2025,
2025-01-17,19,6.454,0,2193681000,1,2025,
2025-01-17,20,6.494,0,2193681000,1,2025,
2025-01-17,21,6.571,0,2193681000,1,2025,
2025-01-17,22,6.611,0,2193681000,1,2025,
2025-01-17,23,6.693,0,2193681000,1,2025,
2025-01-18,0,6.714,0,2193681000,1,2025,
2025-01-18,1,6.818,0,2193681000,1,2025,
2025-01-18,2,6.874,0,2193681000,1,2025,
2025-01-18,3,6.953,0,2193681000,1,2025,
2025-01-18,4,6.987,0,2193681000,1,2025,
2025-01-18,5,6.975,0,2193681000,1,2025,
2025-01-18,6,6.955,0,2193681000,1,2025,
2025-01-18,7,6.891,0,2193681000,1,2025,
2025-01-18,8,2.942,0,2193681000,1,2025,
2025-01-18,9,0.001,0,2193681000,1,2025,
2025-01-18,10,0.0,0,2193681000,1,2025,
2025-01-18,11,0.001,0,2193681000,1,2025,
2025-01-18,12,0.0,0,2193681000,1,2025,
2025-01-18,13,0.001,0,2193681000,1,2025,
2025-01-18,14,0.0,0,2193681000,1,2025,
2025-01-18,15,0.001,0,2193681000,1,2025,
2025-01-18,16,0.0,0,2193681000,1,2025,
2025-01-18,17,0.001,0,2193681000,1,2025,
2025-01-18,18,5.789,0,2193681000,1,2025,
2025-01-18,19,6.407,0,2193681000,1,2025,
2025-01-18,20,6.514,0,2193681000,1,2025,
2025-01-18,21,6.573,0,2193681000,1,2025,
2025-01-18,22,6.655,0,2193681000,1,2025,
2025-01-18,23,6.739,0,2193681000,1,2025,
2025-01-19,0,6.807,0,2193681000,1,2025,
2025-01-19,1,6.898,0,2193681000,1,2025,
2025-01-19,2,6.999,0,2193681000,1,2025,
2025-01-19,3,6.945,0,2193681000,1,2025,
2025-01-19,4,6.991,0,2193681000,1,2025,
2025-01-19,5,7.005,0,2193681000,1,2025,
2025-01-19,6,7.015,0,2193681000,1,2025,
2025-01-19,7,7.013,0,2193681000,1,2025,
2025-01-19,8,2.86,0,2193681000,1,2025,
2025-01-19,9,0.0,0,2193681000,1,2025,
2025-01-19,10,0.001,0,2193681000,1,2025,
2025-01-19,11,0.0,0,2193681000,1,2025,
2025-01-19,12,0.001,0,2193681000,1,2025,
2025-01-19,13,0.0,0,2193681000,1,2025,
2025-01-19,14,0.001,0,2193681000,1,2025,
2025-01-19,15,0.0,0,2193681000,1,2025,
2025-01-19,16,0.0,0,2193681000,1,2025,
2025-01-19,17,0.001,0,2193681000,1,2025,
2025-01-19,18,5.653,0,2193681000,1,2025,
2025-01-19,19,6.447,0,2193681000,1,2025,
2025-01-19,20,6.523,0,2193681000,1,2025,
2025-01-19,21,6.592,0,2193681000,1,2025,
2025-01-19,22,6.666,0,2193681000,1,2025,
2025-01-19,23,6.727,0,2193681000,1,2025,
2025-01-20,0,6.765,0,2193681000,1,2025,
2025-01-20,1,6.743,0,2193681000,1,2025,
2025-01-20,2,6.853,0,2193681000,1,2025,
2025-01-20,3,6.896,0,2193681000,1,2025,
2025-01-20,4,6.918,0,2193681000,1,2025,
2025-01-20,5,6.914,0,2193681000,1,2025,
2025-01-20,6,6.881,0,2193681000,1,2025,
2025-01-20,7,6.9,0,2193681000,1,2025,
2025-01-20,8,2.803,0,2193681000,1,2025,
2025-01-20,9,0.001,0,2193681000,1,2025,
2025-01-20,10,0.0,0,2193681000,1,2025,
2025-01-20,11,0.001,0,2193681000,1,2025,
2025-01-20,12,0.0,0,2193681000,1,2025,
2025-01-20,13,0.001,0,2193681000,1,2025,
2025-01-20,14,0.0,0,2193681000,1,2025,
2025-01-20,15,0.001,0,2193681000,1,2025,
2025-01-20,16,0.0,0,2193681000,1,2025,
2025-01-20,17,0.001,0,2193681000,1,2025,
2025-01-20,18,5.693,0,2193681000,1,2025,
2025-01-20,19,6.51,0,2193681000,1,2025,
2025-01-20,20,6.577,0,2193681000,1,2025,
2025-01-20,21,6.639,0,2193681000,1,2025,
2025-01-20,22,6.729,0,2193681000,1,2025,
2025-01-20,23,6.743,0,2193681000,1,2025,
2025-01-21,0,6.739,0,2193681000,1,2025,
2025-01-21,1,6.777,0,2193681000,1,2025,
2025-01-21,2,6.886,0,2193681000,1,2025,
2025-01-21,3,6.938,0,2193681000,1,2025,
2025-01-21,4,6.973,0,2193681000,1,2025,
2025-01-21,5,6.973,0,2193681000,1,2025,
2025-01-21,6,6.938,0,2193681000,1,2025,
2025-01-21,7,6.836,0,2193681000,1,2025,
2025-01-21,8,2.659,0,2193681000,1,2025,
2025-01-21,9,0.0,0,2193681000,1,2025,
2025-01-21,10,0.001,0,2193681000,1,2025,
2025-01-21,11,0.0,0,2193681000,1,2025,
2025-01-21,12,0.001,0,2193681000,1,2025,
2025-01-21,13,0.0,0,2193681000,1,2025,
2025-01-21,14,0.001,0,2193681000,1,2025,
2025-01-21,15,0.0,0,2193681000,1,2025,
2025-01-21,16,0.001,0,2193681000,1,2025,
2025-01-21,17,0.0,0,2193681000,1,2025,
2025-01-21,18,5.519,0,2193681000,1,2025,
2025-01-21,19,6.589,0,2193681000,1,2025,
2025-01-21,20,6.672,0,2193681000,1,2025,
2025-01-21,21,6.536,0,2193681000,1,2025,
2025-01-21,22,6.608,0,2193681000,1,2025,
2025-01-21,23,6.677,0,2193681000,1,2025,
2025-01-22,0,6.699,0,2193681000,1,2025,
2025-01-22,1,6.815,0,2193681000,1,2025,
2025-01-22,2,6.839,0,2193681000,1,2025,
2025-01-22,3,7.166,0,2193681000,1,2025,
2025-01-22,4,7.187,0,2193681000,1,2025,
2025-01-22,5,7.181,0,2193681000,1,2025,
2025-01-22,6,7.16,0,2193681000,1,2025,
2025-01-22,7,7.251,0,2193681000,1,2025,
2025-01-22,8,2.814,0,2193681000,1,2025,
2025-01-22,9,0.001,0,2193681000,1,2025,
2025-01-22,10,0.0,0,2193681000,1,2025,
2025-01-22,11,0.0,0,2193681000,1,2025,
2025-01-22,12,0.001,0,2193681000,1,2025,
2025-01-22,13,0.0,0,2193681000,1,2025,
2025-01-22,14,0.001,0,2193681000,1,2025,
2025-01-22,15,0.0,0,2193681000,1,2025,
2025-01-22,16,0.001,0,2193681000,1,2025,
2025-01-22,17,0.0,0,2193681000,1,2025,
2025-01-22,18,5.806,0,2193681000,1,2025,
2025-01-22,19,7.06,0,2193681000,1,2025,
2025-01-22,20,7.164,0,2193681000,1,2025,
2025-01-22,21,7.07,0,2193681000,1,2025,
2025-01-22,22,7.06,0,2193681000,1,2025,
2025-01-22,23,7.124,0,2193681000,1,2025,
2025-01-23,0,7.073,0,2193681000,1,2025,
2025-01-23,1,7.151,0,2193681000,1,2025,
2025-01-23,2,7.221,0,2193681000,1,2025,
2025-01-23,3,7.262,0,2193681000,1,2025,
2025-01-23,4,7.301,0,2193681000,1,2025,
2025-01-23,5,7.284,0,2193681000,1,2025,
