Date,OSF_ID,Year,Month,DayOfWeek,IsWeekend,DailyTotal,DayMean,NightMean,EveningMean,MorningMean,DayNightRatio,TransitionSharpness,RampUp_16to17,RampDown_06to07,PeakHour,PeakValue,MinHour,MinValue,HourlyStd,NightStd,DayNonZeroCount,AllDayZero,n_present,missing_ratio,data_quality_flag,Flag_AllDayZero,DaytimeHighCount,Flag_DaytimeNonZero,NightDrop_Z,Flag_NightDrop,EveningOnHour,MorningOffHour,Flag_ScheduleShift,FlagCount,AnomalyTypes,OpFlagCount,RuleScore,ForecastScore,Anomaly_Hours,Mean_Abs_Residual,GAFScore,CPScore,CP_Proximity_Days,CombinedScore,Priority
2025-06-12,2193681000,2025,6,3,False,60.756,0.0006,6.0699,2.4382,0.0003,9696.2859,-0.002,-0.001,-0.001,4,6.82,6,0.0,3.237,1.7665,0,False,24,0.0,complete,False,0,False,-0.6656102970831489,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.005410763839387841,0,0.0765833333333333,0.07081689048960489,0.0046296296296296285,35,0.11671253317566326,NORMAL
2025-06-13,2193681000,2025,6,4,False,60.372,0.0006,6.1212,2.2792,0.0003,9778.3546,-0.002,-0.001,-0.001,4,6.846,6,0.0,3.2306,1.7862,0,False,24,0.0,complete,False,0,False,-0.4077345497744097,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0016776020237317746,0,0.0296666666666667,0.0785665274335796,0.003861003861003863,36,0.11698878686603623,NORMAL
2025-06-14,2193681000,2025,6,5,True,59.763,0.0006,6.0535,2.2658,0.0003,9670.1278,-0.002,-0.001,-0.001,3,6.851,6,0.0,3.2069,1.8099,0,False,24,0.0,complete,False,0,False,-0.6645580004932236,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0010543032481160053,0,0.0218333333333332,0.08180418527733592,0.0031328320802005,37,0.11730369444594209,NORMAL
2025-06-15,2193681000,2025,6,6,True,59.407,0.0006,6.0429,2.2116,0.0003,9653.155,-0.002,-0.001,-0.001,3,6.881,6,0.0,3.1903,1.803,0,False,24,0.0,complete,False,0,False,-0.6820598592663639,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0013526909598469605,0,0.0255833333333333,0.0854229401517209,0.0024420024420024416,38,0.11797879580669875,NORMAL
2025-06-16,2193681000,2025,6,0,False,59.328,0.0006,6.0451,2.1922,0.0003,9656.7492,-0.002,-0.001,-0.001,2,6.812,6,0.0,3.1827,1.7709,0,False,24,0.0,complete,False,0,False,-0.6432878581589518,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0010476724100775426,0,0.0217499999999999,0.08479074373288562,0.0017857142857142876,39,0.11762959332674325,NORMAL
2025-06-17,2193681000,2025,6,1,False,58.824,0.0006,5.9994,2.1646,0.0003,9583.6661,-0.002,-0.001,-0.001,3,6.733,6,0.0,3.1558,1.7534,0,False,24,0.0,complete,False,0,False,-0.8338945330665792,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.002718643595770855,0,0.04275,0.08461669096473104,0.001161440185830431,40,0.11797121930884355,NORMAL
2025-06-18,2193681000,2025,6,2,False,58.564,0.0006,5.9671,2.1642,0.0003,9532.1486,-0.002,-0.001,-0.001,4,6.731,6,0.0,3.1404,1.7418,0,False,24,0.0,complete,False,0,False,-0.9746289832824004,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0035806525407713658,0,0.0535833333333333,0.08457843005652975,0.0005668934240362802,41,0.1181032604583446,NORMAL
2025-06-19,2193681000,2025,6,3,False,58.43,0.0006,5.97,2.1328,0.0003,9536.7412,-0.002,-0.001,-0.001,4,6.752,6,0.0,3.1368,1.7441,0,False,24,0.0,complete,False,0,False,-0.9623215376274076,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.004024918689348559,0,0.0591666666666667,0.0878366471674103,0.0,42,0.11877480504028662,NORMAL
2025-06-20,2193681000,2025,6,4,False,58.324,0.0081,5.958,2.1188,0.0003,733.2021,-0.002,-0.001,-0.001,4,6.728,6,0.0,3.1275,1.7407,1,False,24,0.0,complete,False,0,False,-1.0095348680757192,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.007502793240523707,1,0.0685833333333333,0.09268540098133865,0.0005668934240362802,41,0.12090129685323209,LOW
2025-06-21,2193681000,2025,6,5,True,58.393,0.0006,5.9424,2.1696,0.0003,9492.6118,-0.002,-0.001,-0.001,3,6.692,6,0.0,3.1347,1.7434,0,False,24,0.0,complete,False,0,False,-1.0934000810682658,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0045222315422334715,0,0.0654166666666667,0.08661324612885433,0.001161440185830431,40,0.118911606725607,NORMAL
2025-06-22,2193681000,2025,6,6,True,58.269,0.0006,5.9354,2.156,0.0003,9481.4297,-0.002,-0.001,-0.001,4,6.622,6,0.0,3.1275,1.7405,0,False,24,0.0,complete,False,0,False,-1.1377739763315058,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.004933343500618326,0,0.0705833333333333,0.08502225159694145,0.0017857142857142876,39,0.11884159622671664,NORMAL
2025-06-23,2193681000,2025,6,0,False,58.319,0.0006,5.9768,2.0998,0.0003,9547.524,-0.002,-0.001,-0.001,2,6.725,6,0.0,3.1283,1.712,0,False,24,0.0,complete,False,0,False,-0.927157850745104,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0043995610385218565,0,0.063875,0.0891998943813001,0.0024420024420024416,38,0.11964824767621707,NORMAL
2025-06-24,2193681000,2025,6,1,False,58.236,0.0006,5.9624,2.1062,0.0003,9524.5607,-0.002,-0.001,-0.001,4,6.7,6,0.0,3.1241,1.7059,0,False,24,0.0,complete,False,0,False,-0.9029366300865652,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.004674740817118172,0,0.0673333333333333,0.08953974068024517,0.0031328320802005,37,0.11993693679722459,NORMAL
2025-06-25,2193681000,2025,6,2,False,58.307,0.0006,5.9768,2.0974,0.0003,9547.524,-0.002,-0.001,-0.001,4,6.761,6,0.0,3.1266,1.7078,0,False,24,0.0,complete,False,0,False,-0.7266350142312212,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.004439346066752642,0,0.0643749999999999,0.090317252026415,0.003861003861003863,36,0.12016745499750955,LOW
2025-06-26,2193681000,2025,6,3,False,58.677,0.0006,5.9851,2.158,0.0003,9560.9026,-0.002,-0.001,-0.001,23,6.673,6,0.0,3.137,1.6758,0,False,24,0.0,complete,False,0,False,-0.5859587687922919,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.003663538016252187,0,0.054625,0.08487337644262356,0.0046296296296296285,35,0.11899966261932629,NORMAL
2025-06-27,2193681000,2025,6,4,False,60.118,0.0006,6.1632,2.1612,0.0003,9845.4473,-0.002,-0.001,-0.001,2,6.958,6,0.0,3.2174,1.7237,0,False,24,0.0,complete,False,0,False,0.50943028403672,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.001883158002924194,0,0.0322499999999999,0.08946876405161996,0.005442176870748299,34,0.1195471355853509,NORMAL
2025-06-28,2193681000,2025,6,5,True,59.708,0.0006,6.0962,2.1864,0.0003,9738.4185,-0.002,-0.001,-0.001,4,6.877,6,0.0,3.1916,1.7021,0,False,24,0.0,complete,False,0,False,0.168462929453577,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.000971417772635192,0,0.0207916666666666,0.08655062640210193,0.0063025210084033615,33,0.1188620548138916,NORMAL
2025-06-29,2193681000,2025,6,6,True,60.136,0.0006,6.1457,2.1928,0.0003,9817.492,-0.002,-0.001,-0.001,4,6.861,6,0.0,3.2083,1.6795,0,False,24,0.0,complete,False,0,False,0.4728507407309898,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.001495253977673971,0,0.027375,0.08384096473959822,0.007215007215007217,32,0.11865977058422326,NORMAL
2025-06-30,2193681000,2025,6,0,False,60.274,0.0006,6.1555,2.2048,0.0003,9833.0671,-0.002,-0.001,-0.001,4,6.863,6,0.0,3.2151,1.6822,0,False,24,0.0,complete,False,0,False,0.5536799395137828,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0012399667131930445,0,0.0241666666666666,0.0833719422591467,0.00818452380952381,31,0.11868328322769199,NORMAL
2025-07-01,2193681000,2025,7,1,False,60.27,0.0006,6.1576,2.2006,0.0003,9836.4617,-0.002,-0.001,-0.001,4,6.853,6,0.0,3.21,1.6515,0,False,24,0.0,complete,False,0,False,0.5817050106453002,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.004333252658137196,0,0.0630416666666666,0.08311193068188488,0.009216589861751152,30,0.11976567990616836,NORMAL
2025-07-02,2193681000,2025,7,2,False,60.301,0.0006,6.1568,2.2082,0.0003,9835.0639,-0.002,-0.001,-0.001,4,6.847,6,0.0,3.2074,1.6431,0,False,24,0.0,complete,False,0,False,0.6050931912746277,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0037530543297714714,0,0.05575,0.08036208515090822,0.010317460317460317,29,0.11926182539260513,NORMAL
2025-07-03,2193681000,2025,7,3,False,61.648,0.0006,6.3066,2.2378,0.0003,10074.4808,-0.002,-0.001,-0.001,23,7.179,6,0.0,3.2776,1.6585,0,False,24,0.0,complete,False,0,False,1.3575752765555693,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.007330391451523602,0,0.1007083333333333,0.09004361103853091,0.011494252873563218,28,0.1225066902178759,LOW
2025-07-04,2193681000,2025,7,4,False,64.19,0.0006,6.5545,2.3496,0.0003,10470.4473,-0.002,-0.001,-0.001,4,7.301,6,0.0,3.408,1.7173,0,False,24,0.0,complete,False,0,False,2.558798311786086,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.013205313953604024,0,0.1745416666666666,0.07927885992021536,0.012755102040816325,27,0.12236838657828754,LOW
2025-07-05,2193681000,2025,7,5,True,62.671,0.0005,6.389,2.3108,0.0003,12752.495,0.0,0.001,-0.001,4,7.093,6,0.0,3.3337,1.7118,0,False,24,0.0,complete,False,0,False,1.7606358213481064,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.011754818132689703,0,0.1563125,0.0804309101873281,0.014109347442680775,26,0.12243449696580869,LOW
2025-07-06,2193681000,2025,7,6,True,62.642,0.0005,6.4059,2.278,0.0003,12786.1776,0.0,0.001,-0.001,4,7.162,6,0.0,3.3182,1.6282,0,False,24,0.0,complete,False,0,False,1.843087683804072,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.010372288401669648,0,0.1389375,0.07983439296830383,0.015567765567765571,25,0.12219211822771477,LOW
2025-07-07,2193681000,2025,7,0,False,60.629,0.0006,6.2847,2.069,0.0003,10039.5367,-0.002,-0.001,-0.001,4,7.147,6,0.0,3.2173,1.5764,0,False,24,0.0,complete,False,0,False,1.2627000370527672,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.012479237188392053,0,0.1654166666666666,0.10358984274824878,0.017142857142857144,24,0.12789031113473878,LOW
2025-07-08,2193681000,2025,7,1,False,57.37,0.0006,5.8543,2.106,0.0003,9351.8371,-0.002,-0.001,-0.001,4,6.474,6,0.0,3.0235,1.4108,0,False,24,0.0,complete,False,0,False,-0.8142307541369368,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.012668216072488327,0,0.1677916666666667,0.07390880870892601,0.018849206349206348,23,0.12235206783337296,LOW
2025-07-09,2193681000,2025,7,2,False,56.982,0.0006,5.8321,2.0638,0.0003,9316.4936,-0.002,-0.001,-0.001,4,6.537,6,0.0,3.0041,1.4017,0,False,24,0.0,complete,False,0,False,-0.8537520151284564,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.01395459865195063,0,0.1839583333333333,0.07900553466026401,0.020703933747412008,22,0.12412827327712038,LOW
2025-07-10,2193681000,2025,7,3,False,57.333,0.0005,5.8371,2.1262,0.0003,11650.9481,0.0,0.001,-0.001,4,6.499,6,0.0,3.012,1.3666,0,False,24,0.0,complete,False,0,False,-0.8404452094356512,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.012804148252276869,0,0.1695,0.0719667579577558,0.02272727272727273,21,0.12278005061268876,LOW
2025-07-11,2193681000,2025,7,4,False,57.342,0.0005,5.842,2.1202,0.0003,11660.6786,0.0,0.001,-0.001,3,6.465,6,0.0,3.0077,1.3363,0,False,24,0.0,complete,False,0,False,-0.8536594778391962,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.012774309481103764,0,0.1691249999999999,0.06988666586411665,0.02494331065759637,20,0.12279828814867373,LOW
2025-07-12,2193681000,2025,7,5,True,57.558,0.0005,5.8495,2.1514,0.0003,11675.6487,0.0,0.001,-0.001,4,6.46,6,0.0,3.0152,1.3312,0,False,24,0.0,complete,False,0,False,-0.8627780807250498,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.010090477785034862,0,0.1353958333333333,0.06744666049224166,0.027380952380952384,19,0.12199266591014928,LOW
2025-07-13,2193681000,2025,7,6,True,58.223,0.0005,5.9246,2.1642,0.0003,11825.5988,0.0,0.001,-0.001,4,6.525,6,0.0,3.0453,1.3153,0,False,24,0.0,complete,False,0,False,-0.6728018049226332,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.00788572413724508,0,0.1076874999999999,0.06650005046170517,0.03007518796992481,18,0.12168076492749952,LOW
2025-07-14,2193681000,2025,7,0,False,57.336,0.0005,5.8122,2.1666,0.0003,11601.2974,0.0,0.001,-0.001,3,6.505,6,0.0,3.017,1.4204,0,False,24,0.0,complete,False,0,False,-1.0066170443144724,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.012794201995219169,0,0.169375,0.07039421687109496,0.03306878306878307,17,0.12453086058654135,LOW
2025-07-15,2193681000,2025,7,1,False,58.064,0.0005,5.9214,2.1376,0.0003,11819.1118,0.0,0.001,-0.001,4,6.6,6,0.0,3.0237,1.2231,0,False,24,0.0,complete,False,0,False,-0.7372571651906632,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.010380576949217733,0,0.1390416666666667,0.0688967892406996,0.036414565826330535,16,0.12417644409817134,LOW
2025-07-16,2193681000,2025,7,2,False,55.787,0.0005,5.7511,1.9544,0.0007,11479.2914,0.0,-0.001,0.001,4,6.467,7,0.0,2.9103,1.1864,0,False,24,0.0,complete,False,0,False,-1.1922474834108296,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.02749476992649717,1,0.2360833333333333,0.08890015489176471,0.04017857142857143,15,0.13406417624201636,LOW
2025-07-17,2193681000,2025,7,3,False,56.874,0.0005,5.7471,2.1784,0.0003,11471.3074,0.0,0.001,-0.001,4,6.414,6,0.0,2.9533,1.1686,0,False,24,0.0,complete,False,0,False,-1.2150198193252857,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.014465173180912467,0,0.1903749999999999,0.06290599344419387,0.044444444444444446,14,0.1258096395320014,LOW
2025-07-18,2193681000,2025,7,4,False,57.638,0.0005,5.8505,2.1658,0.0003,11677.6447,0.0,0.001,-0.001,4,6.459,6,0.0,2.9885,1.1456,0,False,24,0.0,complete,False,0,False,-0.9859147932699694,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.012588646016026732,0,0.1667916666666666,0.06049782900816015,0.04931972789115646,13,0.12574010518467132,LOW
2025-07-19,2193681000,2025,7,5,True,57.975,0.0005,5.8661,2.208,0.0007,11708.8323,0.0,-0.001,0.001,4,6.41,7,0.0,2.9993,1.1139,0,False,24,0.0,complete,False,0,False,-0.9625527206854032,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0820417013404239,12,0.1485208333333333,0.05554159400848369,0.05494505494505495,12,0.1467098401928349,LOW
2025-07-20,2193681000,2025,7,6,True,58.334,0.0005,5.898,2.229,0.0003,11772.4551,0.0,0.001,-0.001,4,6.403,6,0.0,3.0122,1.0855,0,False,24,0.0,complete,False,0,False,-0.8924931471041205,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.011284028631958652,0,0.1503958333333333,0.053394212274893216,0.061507936507936505,11,0.12636563834615355,LOW
2025-07-21,2193681000,2025,7,0,False,59.225,0.0005,5.9686,2.294,0.0007,11913.4232,0.0,-0.001,0.001,4,6.467,7,0.0,3.052,1.0638,0,False,24,0.0,complete,False,0,False,-0.7511688556256171,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.012558807244853639,0,0.1664166666666666,0.05082412157103127,0.06926406926406926,10,0.1277852803404762,LOW
2025-07-22,2193681000,2025,7,1,False,64.877,0.0005,6.5209,2.5408,0.0007,13015.7186,0.0,-0.001,0.001,4,7.367,7,0.0,3.3393,1.1345,0,False,24,0.0,complete,False,0,False,0.3927258824353183,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.017220286385894887,0,0.225,0.06397971043326109,0.07857142857142858,9,0.13367631371670638,LOW
2025-07-23,2193681000,2025,7,2,False,68.301,0.0005,6.9464,2.545,0.0003,13865.02,0.0,0.001,-0.001,4,7.566,6,0.0,3.5167,1.1889,0,False,24,0.0,complete,False,0,False,1.2126936966085151,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.022219938266897863,0,0.2878333333333333,0.05406263710121951,0.08994708994708994,8,0.13546792688973125,LOW
2025-07-24,2193681000,2025,7,3,False,67.577,0.0005,6.8696,2.5228,0.0007,13711.8263,0.0,-0.001,0.001,4,7.549,7,0.0,3.4749,1.1451,0,False,24,0.0,complete,False,0,False,0.9761740478810932,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.019839467411088753,0,0.2579166666666666,0.05813848222470898,0.10416666666666667,7,0.13841287000160174,LOW
2025-07-25,2193681000,2025,7,4,False,66.744,0.0005,6.7179,2.5992,0.0003,13408.9321,0.0,0.001,-0.001,4,7.288,6,0.0,3.4219,1.0651,0,False,24,0.0,complete,False,0,False,0.5924020319546713,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.017057830853952478,0,0.2229583333333333,0.047390461586932345,0.12244897959183673,6,0.13908523749193957,LOW
2025-07-26,2193681000,2025,7,5,True,67.038,0.0005,6.7395,2.6234,0.0003,13452.0958,0.0,0.001,-0.001,4,7.285,6,0.0,3.4309,1.0228,0,False,24,0.0,complete,False,0,False,0.5649119509722687,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.019973741881367687,0,0.2596041666666667,0.045690921358560996,0.1468253968253968,5,0.14449538620120186,LOW
2025-07-27,2193681000,2025,7,6,True,66.702,0.0005,6.6666,2.6728,0.0003,13306.6367,0.0,0.001,-0.001,4,7.14,6,0.0,3.4095,0.9852,0,False,24,0.0,complete,False,0,False,0.3383484860637639,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.018859761090905473,0,0.2456041666666666,0.04549131983130852,0.18095238095238098,4,0.15094666848400953,LOW
2025-07-28,2193681000,2025,7,0,False,65.503,0.0005,6.5423,2.6318,0.0007,13058.3832,0.0,-0.001,0.001,3,7.204,7,0.0,3.3695,1.1622,0,False,24,0.0,complete,False,0,False,-0.0052231092080931,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.015211142460239841,0,0.19975,0.050236466575913526,0.23214285714285718,3,0.16103920748182607,LOW
2025-07-29,2193681000,2025,7,1,False,67.502,0.0005,6.7529,2.6948,0.0003,13478.7924,0.0,0.001,-0.001,4,7.253,6,0.0,3.4414,0.9105,0,False,24,0.0,complete,False,0,False,0.382368050652171,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.019570918470530906,0,0.2545416666666667,0.04312852775527004,0.31746031746031744,2,0.17798904458427675,LOW
2025-07-30,2193681000,2025,7,2,False,67.753,0.0005,6.7811,2.6996,0.0007,13535.1796,0.0,-0.001,0.001,4,7.282,7,0.0,3.4508,0.8771,0,False,24,0.0,complete,False,0,False,0.4312873894492089,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.02042298115847372,0,0.26525,0.04250540435587441,0.48809523809523814,1,0.21224702283776462,LOW
2025-07-31,2193681000,2025,7,3,False,68.106,0.0005,6.807,2.7288,0.0007,13586.8263,0.0,-0.001,0.001,4,7.275,7,0.0,3.4645,0.8353,0,False,24,0.0,complete,False,0,False,0.4791486276632113,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.021593324072262877,0,0.2799583333333333,0.042173192652699164,1.0,0,0.31491263575221873,MEDIUM
2025-08-01,2193681000,2025,8,4,False,68.787,0.0004,6.8541,2.79,0.0003,18229.0559,0.0,0.001,-0.001,4,7.332,6,0.0,3.4893,0.795,0,False,24,0.0,complete,False,0,False,0.5828608734617929,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.027186435957708515,0,0.3502499999999999,0.0423981926629701,0.48809523809523814,1,0.2142546169389542,LOW
2025-08-02,2193681000,2025,8,5,True,68.798,0.0005,6.8433,2.8094,0.0003,13659.1816,0.0,0.001,-0.001,4,7.273,6,0.0,3.4802,0.7699,0,False,24,0.0,complete,False,0,False,0.5502794397857246,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.015025478995162803,0,0.1974166666666666,0.04192461258709166,0.31746031746031744,2,0.17638462970803065,LOW
2025-08-03,2193681000,2025,8,6,True,69.273,0.0005,6.8875,2.8334,0.0007,13747.505,0.0,-0.001,0.001,4,7.3,7,0.0,3.4907,0.7188,0,False,24,0.0,complete,False,0,False,0.6696161199420451,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.014674044579124128,0,0.1929999999999999,0.04057426441256203,0.23214285714285718,3,0.15894563768482106,LOW
2025-08-04,2193681000,2025,8,0,False,69.971,0.0005,6.9749,2.8334,0.0003,13921.9062,0.0,0.001,-0.001,4,7.408,6,0.0,3.5152,0.6957,0,False,24,0.0,complete,False,0,False,0.9469726071920328,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.026311165336631078,0,0.33925,0.03970097167168908,0.18095238095238098,4,0.15202402012580332,LOW
2025-08-05,2193681000,2025,8,1,False,69.389,0.0005,6.8726,2.8804,0.0007,13717.8144,0.002,0.001,0.001,4,7.241,7,0.0,3.4639,0.638,0,False,24,0.0,complete,False,0,False,0.6397511499828209,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.02273714363389817,0,0.2943333333333333,0.03729743311364684,0.1468253968253968,5,0.1436457090779782,LOW
2025-08-06,2193681000,2025,8,2,False,69.785,0.0005,6.9151,2.8918,0.0003,13802.6447,0.0,0.001,-0.001,4,7.324,6,0.0,3.473,0.6078,0,False,24,0.0,complete,False,0,False,0.8056403404139009,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.02239234005589797,0,0.29,0.03628874857280904,0.12244897959183673,6,0.13846524764969853,LOW
2025-08-07,2193681000,2025,8,3,False,70.407,0.0005,6.948,2.9636,0.0003,13868.2635,0.0,0.001,-0.001,4,7.314,6,0.0,3.4922,0.5701,0,False,24,0.0,complete,False,0,False,0.92925848571178,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.022803452014282827,0,0.2951666666666666,0.035133895066609876,0.10416666666666667,7,0.13470114795094015,LOW
2025-08-08,2193681000,2025,8,4,False,70.517,0.0005,6.949,2.984,0.0003,13870.2595,0.0,0.001,-0.001,4,7.289,6,0.0,3.4871,0.5319,0,False,24,0.0,complete,False,0,False,0.9961571837934962,False,20.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.02170936373793602,0,0.2814166666666666,0.03390659554540582,0.12244897959183673,6,0.1377839241488293,LOW
2025-08-09,2193681000,2025,8,5,True,70.855,0.0006,6.956,3.0402,0.0003,11111.8211,-0.002,-0.001,-0.001,3,7.232,6,0.0,3.4837,0.4829,0,False,24,0.0,complete,False,0,False,1.071146703307075,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.009021255151332301,0,0.1219583333333333,0.03279396444478831,0.1468253968253968,5,0.13863024879943672,LOW
2025-08-10,2193681000,2025,8,6,True,71.352,0.0005,7.001,3.0678,0.0003,13974.0519,0.0,0.001,-0.001,4,7.353,6,0.0,3.4985,0.4448,0,False,24,0.0,complete,False,0,False,1.2553513469401414,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.008842222524293734,0,0.1197083333333333,0.031021979611226772,0.18095238095238098,4,0.14504753887000965,LOW
2025-08-11,2193681000,2025,8,0,False,71.808,0.0005,7.0578,3.068,0.0007,14087.3253,0.002,0.001,0.001,4,7.344,7,0.0,3.5122,0.4307,0,False,24,0.0,complete,False,0,False,1.4836280561757071,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.020253894788492842,0,0.2631249999999999,0.029685340883265108,0.23214285714285718,3,0.1584418080417723,LOW
2025-08-12,2193681000,2025,8,1,False,68.724,0.0005,6.8736,2.7458,0.0007,13719.8104,-0.002,-0.001,-0.001,4,7.419,6,0.0,3.3727,0.5413,0,False,24,0.0,complete,False,0,False,0.8432820052542719,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.016673242247721473,0,0.2181249999999999,0.06507544834552921,0.31746031746031744,2,0.18150912583548579,LOW
2025-08-13,2193681000,2025,8,2,False,63.492,0.0006,6.2017,2.7744,0.0003,9906.9489,-0.002,-0.001,-0.001,4,6.439,6,0.0,3.0818,0.2943,0,False,24,0.0,complete,False,0,False,-1.562870176548002,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.008875376714486063,0,0.120125,0.02740055820169581,0.48809523809523814,1,0.2057617722737326,LOW
2025-08-14,2193681000,2025,8,3,False,64.031,0.0005,6.2492,2.8064,0.0003,12473.5529,0.0,0.001,-0.001,4,6.488,6,0.0,3.0991,0.2613,0,False,24,0.0,complete,False,0,False,-1.331759997814363,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.007068473349004211,0,0.0974166666666666,0.02640277036666244,1.0,0,0.30740109607803373,MEDIUM
2025-08-15,2193681000,2025,8,4,False,64.302,0.0005,6.2685,2.8298,0.0003,12511.976,0.0,0.001,-0.001,4,6.466,6,0.0,3.102,0.2417,0,False,24,0.0,complete,False,0,False,-1.2491674997448412,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.0061699947947921425,0,0.086125,0.025315530420975865,0.48809523809523814,1,0.20453315214168044,LOW
2025-08-16,2193681000,2025,8,5,True,64.949,0.0005,6.3104,2.892,0.0007,12595.5589,0.0,-0.001,0.001,4,6.489,7,0.0,3.1248,0.2081,0,False,24,0.0,complete,False,0,False,-1.1052927137902595,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.01628533822247125,0,0.21325,0.025176538247967634,0.31746031746031744,2,0.17341297260839839,LOW
2025-08-17,2193681000,2025,8,6,True,65.36,0.0005,6.3466,2.9162,0.0007,12667.9142,0.002,0.001,0.001,4,6.526,7,0.0,3.1381,0.1954,0,False,24,0.0,complete,False,0,False,-0.985249831589795,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.015529422686086184,0,0.20375,0.024592828869452136,0.23214285714285718,3,0.1560059640082877,LOW
2025-08-18,2193681000,2025,8,0,False,65.693,0.0005,6.3681,2.9484,0.0007,12710.8283,0.0,-0.001,0.001,4,6.552,7,0.0,3.1432,0.151,0,False,24,0.0,complete,False,0,False,-0.9222367909095353,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.005397502163310916,0,0.0764166666666667,0.023209190886403577,0.18095238095238098,4,0.1424515650167502,LOW
