Date,OSF_ID,NightMean,DailyTotal,NightEfficiency,NightSlope_14d,NightSlope_30d,DailySlope_14d,DailySlope_30d,Night_Volatility_14d,Night_Volatility_30d,FlagAccum_14d,DegradationScore,RiskLevel,missing_ratio,data_quality_flag
2025-03-01,2193681000,7.0504,89.014,1.0287598673589715,-0.0006989010989001349,-0.00676362625139052,-0.30290109890109596,-0.25897263626251366,0.040958622916415464,0.10465977111409625,4.0,8.0,NORMAL,0.0,complete
2025-03-02,2193681000,7.0809,89.049,1.0332102781093473,0.0006019780219777579,-0.006226384872080067,-0.2836835164835231,-0.24077041156841375,0.03956523685046365,0.10251473345189224,5.0,15.0,LOW_RISK,0.0,complete
2025-03-03,2193681000,7.0575,89.083,1.0297958646156165,0.0004529670329669087,-0.005583359288098083,-0.26199120879121196,-0.21724226918798747,0.039704342082700426,0.09904675106509868,6.0,15.0,LOW_RISK,0.0,complete
2025-03-04,2193681000,7.0522,88.328,1.029022514550797,0.00029582417582344844,-0.005191256952169274,-0.2630285714285757,-0.19983804226918908,0.039878598738708824,0.09728537526976617,7.0,15.0,LOW_RISK,0.0,complete
2025-03-05,2193681000,7.0654,87.876,1.0309485939575171,0.0020621978021979318,-0.00456286985539499,-0.25376483516483345,-0.35497330367074803,0.03614357587349908,0.09443360405444977,8.0,15.0,LOW_RISK,0.0417,partial_missing
2025-03-06,2193681000,7.0505,87.364,1.0287744588696286,0.0009723076923074877,-0.00433085650723028,-0.27167912087911483,-0.3530266963292609,0.03602653783770701,0.09361190389968628,9.0,15.0,LOW_RISK,0.0,complete
2025-03-07,2193681000,7.0038,86.897,1.0219602233928238,-0.001155604395604297,-0.0042827808676304535,-0.2940637362637342,-0.35044115684093946,0.03974744998386799,0.09336707196028353,10.0,15.0,LOW_RISK,0.0,complete
2025-03-08,2193681000,7.0633,86.812,1.0306421722337207,-0.003335164835164675,-0.003718487208008859,-0.3286505494505382,-0.34424271412680674,0.03487718562217113,0.09128127025217479,11.0,15.0,LOW_RISK,0.0,complete
2025-03-09,2193681000,7.1074,87.371,1.0370770284334443,-0.003888571428571275,-0.0023302113459403064,-0.3356417582417583,-0.32618197997776094,0.033027182444466625,0.08485945005930587,12.0,15.0,LOW_RISK,0.0,complete
2025-03-10,2193681000,7.0506,86.121,1.0287890503802857,-0.0032529670329668036,-0.0015685650723028328,-0.3365252747252789,-0.3176847608453875,0.03146508356125553,0.08090442843398568,13.0,15.0,LOW_RISK,0.0,complete
2025-03-11,2193681000,7.0069,85.686,1.02241256022319,-0.005196043956044488,-0.0009057619577309726,-0.35985274725274535,-0.3075875417130157,0.03568269811905,0.07596875007860669,14.0,15.0,LOW_RISK,0.0,complete
2025-03-12,2193681000,4.6865,57.539,0.6838311469388716,-0.07107340659340722,-0.015192680756396267,-1.151094505494507,-0.47738375973304153,0.6352585063500608,0.43918878444162357,15.0,85.0,HIGH_RISK,0.0833,partial_missing
2025-03-13,2193681000,7.0907,85.726,1.0346402461537303,-0.058491868131868026,-0.012951101223581798,-1.0059824175824188,-0.44890634037820504,0.635035656695532,0.4376738408775493,15.0,45.0,MEDIUM_RISK,0.0,complete
2025-03-14,2193681000,7.0682,85.288,1.031357156255912,-0.04650703296703205,-0.013712614015572918,-0.8708131868131894,-0.4555163515016781,0.634287385250497,0.43639275566329333,15.0,45.0,MEDIUM_RISK,0.0,complete
2025-03-15,2193681000,7.0435,84.85,1.0277530531236407,-0.036720439560439286,-0.01332838709677386,-0.7522373626373547,-0.45525406006674607,0.6341542938052604,0.4365116971086161,15.0,45.0,MEDIUM_RISK,0.0,complete
2025-03-16,2193681000,6.919,83.423,1.0095866223557137,-0.029455164835163947,-0.012845139043381653,-0.6549758241758236,-0.445967296996666,0.6318315031767517,0.435921008886365,15.0,45.0,MEDIUM_RISK,0.0833,partial_missing
2025-03-17,2193681000,6.31,59.047,0.92072432245477,-0.03964967032967092,-0.016823225806451566,-1.228320879120876,-0.5973499443826449,0.6467318072813885,0.4526878843570688,14.0,60.0,HIGH_RISK,0.0833,partial_missing
2025-03-18,2193681000,7.1345,84.446,1.0410313278214829,-0.023176043956043703,-0.014604249165739724,-0.9688439560439549,-0.5668589543937755,0.6493469636302495,0.45292968179969517,14.0,45.0,MEDIUM_RISK,0.0,complete
2025-03-19,2193681000,7.0821,83.809,1.033385376237231,-0.008126153846153596,-0.012927007786429112,-0.7254043956044003,-0.540284983314792,0.6498306026095665,0.4528818476374836,14.0,25.0,LOW_RISK,0.0,complete
2025-03-20,2193681000,7.1462,84.127,1.0427385345683484,0.008190549450548383,-0.010831234705228279,-0.4718813186813218,-0.5114411568409298,0.6528273763803479,0.4535830474847114,14.0,25.0,LOW_RISK,0.0,complete
2025-03-21,2193681000,7.1111,83.286,1.037616914327752,0.021544175824176073,-0.008696996662958688,-0.24355384615384532,-0.48327363737486234,0.6555651711511021,0.4533569021087645,14.0,25.0,LOW_RISK,0.0,complete
2025-03-22,2193681000,7.0951,82.921,1.035282272622637,0.035930549450549416,-0.00722529477196868,-0.012584615384618345,-0.4603054505005523,0.6564369050637467,0.4537567427826174,14.0,25.0,LOW_RISK,0.0,complete
2025-03-23,2193681000,7.0681,82.868,1.0313425647452552,0.05085956043956091,-0.005884182424916493,0.25240219780220174,-0.43586852057841785,0.655318727795872,0.45384301275869154,14.0,25.0,LOW_RISK,0.0,complete
2025-03-24,2193681000,7.1543,82.989,1.0439204469315628,0.06655164835164852,-0.004407141268075099,0.4994307692307755,-0.4130048943270332,0.6584153770920064,0.45516694601775204,14.0,25.0,LOW_RISK,0.0,complete
2025-03-25,2193681000,7.1188,82.297,1.0387404606483388,0.07933296703296626,-0.003091368186873975,0.7261142857142854,-0.39219443826473804,0.6611250885364341,0.4559295129656603,14.0,25.0,LOW_RISK,0.0,complete
2025-03-26,2193681000,7.1502,82.282,1.043322194994627,0.016022857142856842,-0.0009467630700780957,0.03934285714286193,-0.3618680756395972,0.21712574318041675,0.4563691854592972,13.0,15.0,LOW_RISK,0.0,complete
2025-03-27,2193681000,7.0531,80.827,1.0291538381467098,0.018368351648351395,0.00021873192436007067,0.13148131868131754,-0.3437192436040082,0.21661743205045114,0.45628934961788603,13.0,15.0,LOW_RISK,0.0,complete
2025-03-28,2193681000,7.0405,80.329,1.0273153078039317,0.019777362637362853,0.0017490100111236277,0.21648571428571817,-0.32117575083426236,0.21639209287111857,0.4555210865326246,13.0,15.0,LOW_RISK,0.0,complete
2025-03-29,2193681000,7.1202,81.59,1.0389447417975362,0.022770989010989277,0.0036301446051165373,0.3448769230769245,-0.28897018909900496,0.21771441319831272,0.4557397325026752,13.0,15.0,LOW_RISK,0.0,complete
2025-03-30,2193681000,7.3851,83.455,1.0775976535278482,0.02889164835164871,0.007212569521690699,0.4938395604395607,-0.24450411568409952,0.23352015761169084,0.4614948822146846,13.0,15.0,LOW_RISK,0.0,complete
2025-03-31,2193681000,7.4469,83.629,1.0866152071138553,0.014652307692307904,0.010725428253614862,-0.15597142857142865,-0.2010614015572885,0.11857444084615264,0.46922692821375916,14.0,15.0,LOW_RISK,0.0,complete
2025-04-01,2193681000,7.3607,82.38,1.0740373249275477,0.020134065934067205,0.013716084538375767,-0.11219120879120356,-0.16303937708565322,0.1309955430833126,0.4738114631102897,14.0,15.0,LOW_RISK,0.0,complete
2025-04-02,2193681000,7.1755,80.128,1.0470138471908403,0.017602637362637712,0.015226028921023005,-0.14467252747252496,-0.13634460511679866,0.12871963228763286,0.47478191344377696,14.0,15.0,LOW_RISK,0.0,complete
2025-04-03,2193681000,7.1755,79.867,1.0470138471908403,0.016773846153847163,0.016646918798664964,-0.15794725274724986,-0.11255617352614154,0.12848359731973363,0.4757342149035382,14.0,15.0,LOW_RISK,0.0,complete
2025-04-04,2193681000,7.162,79.515,1.0450439932521494,0.014273406593406828,0.01801688542825376,-0.19027912087913137,-0.09039132369299581,0.12723935651422294,0.47645229936974115,14.0,15.0,LOW_RISK,0.0,complete
2025-04-05,2193681000,7.2513,79.922,1.0580742122688231,0.013573186813186486,0.019817241379310423,-0.20643956043956335,-0.06541156840934371,0.12616028702399856,0.47840840592747713,14.0,15.0,LOW_RISK,0.0,complete
2025-04-06,2193681000,7.2419,79.448,1.056702610267068,0.011027692307692879,0.021145539488320535,-0.2247076923076933,-0.04339933259176794,0.12169798954518656,0.4801131669278318,14.0,15.0,LOW_RISK,0.0,complete
2025-04-07,2193681000,7.2109,78.748,1.0521792419634075,0.009674285714285493,0.022578242491657664,-0.2439538461538514,-0.023175083426026574,0.1209086168408741,0.48124965700540184,14.0,15.0,LOW_RISK,0.0,complete
2025-04-08,2193681000,7.1181,77.547,1.03863832007374,0.004250329670329658,0.02365070077864352,-0.30168571428570706,-0.00325606229143548,0.12094786293874825,0.48131125214021586,14.0,15.0,LOW_RISK,0.0,complete
2025-04-09,2193681000,7.1351,77.286,1.0411188768854247,0.00035032967032953876,0.024436351501668726,-0.3464901098901133,0.010729477196882805,0.12155496925033639,0.48166744071846573,14.0,15.0,LOW_RISK,0.0,complete
2025-04-10,2193681000,7.1605,77.421,1.044825120592295,-0.005958681318680737,0.02504689655172452,-0.413443956043957,0.026517018909902098,0.11437500207169732,0.48217014839162414,14.0,15.0,LOW_RISK,0.0,complete
2025-04-11,2193681000,7.1116,76.506,1.037689871881037,-0.01455230769230695,0.00927085650723017,-0.5079868131868253,-0.15403848720800606,0.10749011122418968,0.18659921218618952,14.0,25.0,LOW_RISK,0.0,complete
2025-04-12,2193681000,7.0626,75.957,1.0305400316591218,-0.02223098901098869,0.008680355951056961,-0.5598395604395673,-0.15218197997774607,0.11251601717479506,0.18682879014645212,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-04-13,2193681000,7.1669,76.683,1.045758977274341,-0.017943516483516147,0.008620088987763926,-0.5047054945054971,-0.14431568409343523,0.10159250886331388,0.18674652256375757,14.0,25.0,LOW_RISK,0.0,complete
2025-04-14,2193681000,7.2218,76.812,1.0537697166250173,-0.009090989010988862,0.008699755283648582,-0.41038241758241734,-0.1348091212458253,0.07307036349969581,0.18694291537578056,14.0,15.0,LOW_RISK,0.0,complete
2025-04-15,2193681000,7.1997,76.367,1.050544992769827,-0.002722197802197381,0.00769888765294734,-0.339984615384623,-0.13443848720800738,0.05268623691666768,0.1830194305682271,14.0,15.0,LOW_RISK,0.0,complete
2025-04-16,2193681000,7.1596,75.476,1.0446937969963823,-0.002896923076923985,0.0021144160177976666,-0.3428549450549412,-0.30478709677420074,0.052752107921006985,0.09477613241667389,14.0,15.0,LOW_RISK,0.0,complete
2025-04-17,2193681000,7.0811,74.477,1.0332394611306612,-0.005244615384615647,0.0013316796440488708,-0.36242417582417463,-0.31372525027808745,0.057765389938309625,0.09590866614326435,14.0,15.0,LOW_RISK,0.0,complete
2025-04-18,2193681000,7.0785,74.169,1.03286008185358,-0.0076967032967041925,0.0001945494994439387,-0.3787054945054887,-0.32460800889877567,0.06203800146985177,0.09601886721925952,14.0,15.0,LOW_RISK,0.0,complete
2025-04-19,2193681000,7.1425,74.532,1.0421986486740404,-0.005009230769230937,-8.600667408251569e-05,-0.3476989010988926,-0.32666651835372623,0.05583655701152093,0.0960467915180948,14.0,15.0,LOW_RISK,0.0,complete
2025-04-20,2193681000,7.1734,74.451,1.046707425467044,-0.0012705494505502674,-0.00040763070077873097,-0.3109406593406609,-0.3307784204671838,0.049774209416892375,0.09550633877982796,14.0,15.0,LOW_RISK,0.0,complete
2025-04-21,2193681000,7.1646,74.056,1.0454233725292308,0.001495824175824056,-0.000924093437152186,-0.28658021978021575,-0.33602491657397254,0.04644635804693324,0.09453045851051255,14.0,15.0,LOW_RISK,0.0,complete
2025-04-22,2193681000,7.0448,72.589,1.0279427427621814,-0.0020164835164831283,-0.0024305895439382438,-0.3231032967032975,-0.3471570634037846,0.0529234783478874,0.09548489204683763,14.0,15.0,LOW_RISK,0.0,complete
2025-04-23,2193681000,6.9615,71.942,1.0157880143849258,-0.007026153846154514,-0.0038696551724138224,-0.3649230769230766,-0.35705539488320476,0.07053432840480053,0.10271740772904824,14.0,15.0,LOW_RISK,0.0,complete
2025-04-24,2193681000,7.129,72.723,1.0402287947353495,-0.005649670329670073,-0.004387119021134399,-0.35648791208790886,-0.36177219132369115,0.0697616901070579,0.1025845773288946,14.0,15.0,LOW_RISK,0.0,complete
2025-04-25,2193681000,7.0624,71.808,1.030510848637808,-0.0076496703296708955,-0.005122246941045502,-0.383709890109893,-0.3682358175750824,0.07150310067817468,0.10419728419917469,14.0,15.0,LOW_RISK,0.0,complete
2025-04-26,2193681000,7.0829,71.901,1.0335021083224867,-0.010463076923076232,-0.0063557063403782725,-0.40572307692308235,-0.3794736373748576,0.07049761004443905,0.10328195584079373,14.0,25.0,LOW_RISK,0.0,complete
2025-04-27,2193681000,6.9819,70.645,1.0187646825589476,-0.012812967032966714,-0.008340934371523872,-0.42185934065933245,-0.3982776418242491,0.07782504222807714,0.10615188776400952,14.0,25.0,LOW_RISK,0.0,complete
2025-04-28,2193681000,7.0563,70.82,1.0296207664877328,-0.010414065934065195,-0.009270433815350297,-0.4022021978021964,-0.40294727474971803,0.07116313559794622,0.10758762715685376,14.0,25.0,LOW_RISK,0.0,complete
2025-04-29,2193681000,7.0322,70.405,1.026104212419403,-0.00870483516483493,-0.008500088987764136,-0.3827340659340619,-0.39264026696329457,0.06594278947327242,0.10084897101122926,14.0,15.0,LOW_RISK,0.0,complete
2025-04-30,2193681000,7.0359,70.033,1.026644098313711,-0.0074756043956046795,-0.00712264738598379,-0.37706153846153584,-0.37772680756396315,0.06299453839922735,0.08512060686252439,14.0,15.0,LOW_RISK,0.0,complete
2025-05-01,2193681000,6.9853,69.51,1.0192607939212845,-0.009736263736263805,-0.00648327030033349,-0.3953406593406604,-0.3687519466073411,0.06715459612133527,0.07749453677444497,14.0,15.0,LOW_RISK,0.0,complete
2025-05-02,2193681000,6.9238,68.655,1.0102870148672483,-0.013418681318681154,-0.007350878754171326,-0.426369230769223,-0.3750978865406055,0.07703190754628682,0.08446114280353356,14.0,25.0,LOW_RISK,0.0,complete
2025-05-03,2193681000,6.977,69.251,1.0180496985367562,-0.012791208791208151,-0.007763270300333761,-0.4041648351648304,-0.37429388209121267,0.07532793653073162,0.0869288590758592,14.0,25.0,LOW_RISK,0.0,complete
2025-05-04,2193681000,6.9674,68.995,1.016648913513687,-0.010691868131867906,-0.008242380422691991,-0.3687318681318613,-0.37284560622914337,0.06777269053547678,0.08965678907693993,14.0,25.0,LOW_RISK,0.0,complete
2025-05-05,2193681000,6.9806,69.018,1.0185749929204069,-0.007600000000000041,-0.007933882091212822,-0.3216813186813165,-0.3637612903225769,0.056310551779912225,0.08721736592870077,14.0,15.0,LOW_RISK,0.0,complete
2025-05-06,2193681000,6.9292,68.501,1.0110749564427246,-0.00911736263736215,-0.00790137931034518,-0.3156197802197836,-0.3564298109010015,0.06007824934163777,0.08691580342525808,14.0,15.0,LOW_RISK,0.0,complete
2025-05-07,2193681000,6.8982,67.705,1.006551588139064,-0.013758461538461607,-0.008143537263626379,-0.3356615384615414,-0.3541906562847599,0.06590788985436351,0.089138046368234,14.0,25.0,LOW_RISK,0.0,complete
2025-05-08,2193681000,6.7554,66.547,0.9857149109209118,-0.016679340659340118,-0.009807853170189368,-0.3444175824175828,-0.3627917686318112,0.08409489309081784,0.10518762333777136,14.0,25.0,LOW_RISK,0.0,complete
2025-05-09,2193681000,6.7453,66.38,0.984241168344558,-0.020442197802196967,-0.01125870967741974,-0.3609626373626411,-0.369375973303668,0.10027440373273794,0.11826416510138216,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-05-10,2193681000,6.6739,65.549,0.9738228297354817,-0.024175384615384297,-0.01282160177975584,-0.37432527472527777,-0.3755379310344796,0.11778004737832168,0.13384946687084598,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-05-11,2193681000,6.6965,65.764,0.9771205111439569,-0.02879472527472519,-0.014359421579532938,-0.3950307692307723,-0.3813408231368191,0.1310268641190777,0.1456496353440767,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-05-12,2193681000,5.8912,59.274,0.8596150758233823,-0.05271538461538441,-0.021245962180200736,-0.5739406593406605,-0.42802135706340505,0.29469126151853353,0.2507843034373863,15.0,65.0,HIGH_RISK,0.0,complete
2025-05-13,2193681000,6.7691,67.963,0.9877139478809166,-0.04722637362637396,-0.02122812013348203,-0.4675230769230774,-0.4062140155728602,0.2885005071700269,0.25071118062813696,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-05-14,2193681000,6.4419,65.309,0.9399705250113127,-0.04980747252747202,-0.02276562847608502,-0.4384637362637356,-0.3967597330367078,0.2950685928822221,0.2627764455451317,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-05-15,2193681000,6.3993,64.86,0.9337545414714438,-0.05266285714285662,-0.024383381535039054,-0.41870989010988563,-0.38815305895439683,0.3020738534978374,0.27521176634245403,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-05-16,2193681000,6.4093,64.868,0.9352136925371407,-0.05468417582417556,-0.025857041156840826,-0.4064747252747262,-0.3805196885428259,0.306347081136542,0.28540187725421506,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-05-17,2193681000,6.366,64.504,0.9288955684226728,-0.053927252747252595,-0.02781759733036714,-0.3683450549450561,-0.37740444938820733,0.3044541576672571,0.2978218691745467,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-05-18,2193681000,6.3902,64.721,0.9324267140016596,-0.050109670329670286,-0.029321779755283765,-0.3115890109890133,-0.37057597330366326,0.29526862801914394,0.3066709382511102,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-05-19,2193681000,6.5174,65.803,0.9509871155573246,-0.03968549450549474,-0.02925768631813151,-0.2043736263736242,-0.35005962180199907,0.2740663552643994,0.30633325458080635,15.0,50.0,MEDIUM_RISK,0.0,complete
