Date,n_present,DailyTotal_kWh,DailyExpected_kWh,DailyResidual,Mean_Abs_Residual,Max_Abs_ZScore,Anomaly_Hours,Daily_Anomaly_Score
2026-01-08,24,101.713,97.6845,4.028500000000001,0.2816875000000001,2.1416737979340517,0,0.2816875000000001
2025-08-08,24,70.517,66.365,4.151999999999999,0.28141666666666665,1.9720227054853185,0,0.28141666666666665
2025-01-23,24,101.327,97.6845,3.6424999999999996,0.2813541666666667,2.0184294953324766,0,0.2813541666666667
2025-07-31,24,68.106,61.397,6.709000000000001,0.27995833333333336,2.270697155576987,0,0.27995833333333336
2025-11-19,24,100.404,93.7745,6.629499999999999,0.2765624999999999,1.9780291314532237,0,0.2765624999999999
2025-08-24,24,67.731,70.066,-2.334999999999999,0.2735416666666666,1.93648792311097,0,0.2735416666666666
2025-06-06,24,64.221,59.85,4.371,0.18220833333333333,4.582554695052074,1,0.2733125
2026-02-11,24,98.778,94.3485,4.429500000000002,0.27081250000000007,1.9689864930262375,0,0.27081250000000007
2026-01-27,24,99.044,97.6845,1.3594999999999993,0.2707291666666665,2.0184294953324766,0,0.2707291666666665
2026-01-09,24,101.393,97.6845,3.7084999999999995,0.2688541666666666,2.044685688517524,0,0.2688541666666666
2026-02-09,24,99.156,94.3485,4.807500000000001,0.2668958333333334,2.416785223632049,0,0.2668958333333334
2025-07-30,24,67.753,61.397,6.356000000000002,0.26525000000000004,2.1255206273476754,0,0.26525000000000004
2026-02-10,24,98.717,94.3485,4.368500000000001,0.2641875000000001,2.025090983435007,0,0.2641875000000001
2025-08-11,24,71.80799999999999,66.365,5.442999999999999,0.26312499999999994,1.9540130236624311,0,0.26312499999999994
2025-02-01,24,100.062,95.893,4.169,0.1739583333333333,2.554622826419031,1,0.26093749999999993
2025-07-26,24,67.038,60.8075,6.230500000000001,0.2596041666666667,1.9003063533618585,0,0.2596041666666667
2025-07-24,24,67.577,61.397,6.18,0.2579166666666666,2.1255206273476754,0,0.2579166666666666
2026-02-06,24,99.706,94.3485,5.357500000000003,0.2561458333333334,1.9235215878765295,0,0.2561458333333334
2025-07-29,24,67.502,61.397,6.105,0.2545416666666667,2.043176904869372,0,0.2545416666666667
2025-01-22,24,100.4,97.6845,2.715500000000001,0.2501458333333333,2.0184294953324766,0,0.2501458333333333
2025-02-04,24,98.036,94.3485,3.6875,0.16589583333333327,2.8715310661921554,1,0.24884374999999992
2025-05-05,24,69.018,65.267,3.751000000000002,0.16379166666666678,2.533107608944698,1,0.24568750000000017
2025-09-03,24,78.936,84.8285,-5.892500000000002,0.24568750000000006,2.4341169673161884,0,0.24568750000000006
2025-07-27,24,66.702,60.8075,5.8945,0.24560416666666665,2.157570437487609,0,0.24560416666666665
2026-01-26,24,99.699,97.6845,2.014499999999999,0.24502083333333327,2.0184294953324766,0,0.24502083333333327
2026-01-12,24,97.956,97.6845,0.2715000000000005,0.24272916666666658,2.0184294953324766,0,0.24272916666666658
2025-05-13,24,67.963,65.267,2.6960000000000006,0.16029166666666667,3.349292449919518,1,0.2404375
2025-03-28,24,80.329,84.162,-3.833000000000002,0.15970833333333342,2.716632083110925,1,0.23956250000000012
2025-05-06,24,68.501,65.267,3.234000000000001,0.15933333333333327,2.533107608944698,1,0.2389999999999999
2026-01-13,24,97.601,97.6845,-0.0835000000000008,0.23635416666666664,2.0020192600053885,0,0.23635416666666664
2025-02-23,24,90.308,95.893,-5.584999999999999,0.23279166666666662,1.9148505488530307,0,0.23279166666666662
2025-02-05,24,97.877,94.3485,3.5285000000000015,0.15460416666666668,2.611264954574739,1,0.23190625000000004
2025-10-06,24,80.072,85.32600000000001,-5.2540000000000004,0.22966666666666677,2.0039603091351093,0,0.22966666666666677
2025-09-30,24,90.305,84.8285,5.476499999999998,0.22856249999999992,2.1647553010830096,0,0.22856249999999992
2026-01-15,24,98.418,97.6845,0.7335000000000014,0.22797916666666662,2.0184294953324766,0,0.22797916666666662
2025-02-22,24,90.439,95.893,-5.4540000000000015,0.2275833333333334,1.9148505488530307,0,0.2275833333333334
2025-04-30,24,70.033,75.4845,-5.451499999999999,0.22747916666666665,2.4201076598551,0,0.22747916666666665
2025-07-22,24,64.877,61.397,3.48,0.225,2.1255206273476754,0,0.225
2025-07-25,24,66.744,61.397,5.347,0.22295833333333337,2.0039603091351093,0,0.22295833333333337
