OSF_ID,Date,n_present,n_missing,missing_ratio,missing_hours,outage_overlap_count,unknown_missing_count,data_quality_flag
2193681000,2025-06-04,24,0,0.0,[],0,0,complete
2193681000,2025-06-05,24,0,0.0,[],0,0,complete
2193681000,2025-06-06,24,0,0.0,[],0,0,complete
2193681000,2025-06-07,24,0,0.0,[],0,0,complete
2193681000,2025-06-08,24,0,0.0,[],0,0,complete
2193681000,2025-06-09,24,0,0.0,[],0,0,complete
2193681000,2025-06-10,24,0,0.0,[],0,0,complete
2193681000,2025-06-11,24,0,0.0,[],0,0,complete
2193681000,2025-06-12,24,0,0.0,[],0,0,complete
2193681000,2025-06-13,24,0,0.0,[],0,0,complete
2193681000,2025-06-14,24,0,0.0,[],0,0,complete
2193681000,2025-06-15,24,0,0.0,[],0,0,complete
2193681000,2025-06-16,24,0,0.0,[],0,0,complete
2193681000,2025-06-17,24,0,0.0,[],0,0,complete
2193681000,2025-06-18,24,0,0.0,[],0,0,complete
2193681000,2025-06-19,24,0,0.0,[],0,0,complete
2193681000,2025-06-20,24,0,0.0,[],0,0,complete
2193681000,2025-06-21,24,0,0.0,[],0,0,complete
2193681000,2025-06-22,24,0,0.0,[],0,0,complete
2193681000,2025-06-23,24,0,0.0,[],0,0,complete
2193681000,2025-06-24,24,0,0.0,[],0,0,complete
2193681000,2025-06-25,24,0,0.0,[],0,0,complete
2193681000,2025-06-26,24,0,0.0,[],0,0,complete
2193681000,2025-06-27,24,0,0.0,[],0,0,complete
2193681000,2025-06-28,24,0,0.0,[],0,0,complete
2193681000,2025-06-29,24,0,0.0,[],0,0,complete
2193681000,2025-06-30,24,0,0.0,[],0,0,complete
2193681000,2025-07-01,24,0,0.0,[],0,0,complete
2193681000,2025-07-02,24,0,0.0,[],0,0,complete
2193681000,2025-07-03,24,0,0.0,[],0,0,complete
2193681000,2025-07-04,24,0,0.0,[],0,0,complete
2193681000,2025-07-05,24,0,0.0,[],0,0,complete
2193681000,2025-07-06,24,0,0.0,[],0,0,complete
2193681000,2025-07-07,24,0,0.0,[],0,0,complete
2193681000,2025-07-08,24,0,0.0,[],0,0,complete
2193681000,2025-07-09,24,0,0.0,[],0,0,complete
2193681000,2025-07-10,24,0,0.0,[],0,0,complete
2193681000,2025-07-11,24,0,0.0,[],0,0,complete
2193681000,2025-07-12,24,0,0.0,[],0,0,complete
2193681000,2025-07-13,24,0,0.0,[],0,0,complete
2193681000,2025-07-14,24,0,0.0,[],0,0,complete
2193681000,2025-07-15,24,0,0.0,[],0,0,complete
2193681000,2025-07-16,24,0,0.0,[],0,0,complete
2193681000,2025-07-17,24,0,0.0,[],0,0,complete
2193681000,2025-07-18,24,0,0.0,[],0,0,complete
2193681000,2025-07-19,24,0,0.0,[],0,0,complete
2193681000,2025-07-20,24,0,0.0,[],0,0,complete
2193681000,2025-07-21,24,0,0.0,[],0,0,complete
2193681000,2025-07-22,24,0,0.0,[],0,0,complete
2193681000,2025-07-23,24,0,0.0,[],0,0,complete
2193681000,2025-07-24,24,0,0.0,[],0,0,complete
